Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,618,618,112.4,50.52
e2,power,315.5,315.5,57.39,50.52
e3,power,299.8,299.8,58.77,54.45
e4,power,302.4,302.4,55.01,50.52
e5,power,287.3,287.3,56.33,54.45
