f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R1270,R600,R1270/R600,0.3,50.0,120.0,2.252,0.43,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.3,50.0,120.0,2.252,0.43,V_OUT,SNK_HX,176416.0,160.22
R1270,R600,R1270/R600,0.3,50.0,120.0,2.252,0.43,V_OUT,SRC_HX,113583.2,103.16
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,COMP1,155742.8,141.45
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,COMP2,292522.2,265.67
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,IHX,231657.0,210.4
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,SNK_HX,178475.2,162.09
R1270,R600,R1270/R600,0.3,60.0,120.0,2.44,0.406,V_OUT,SRC_HX,118618.5,107.73
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,COMP1,248122.7,225.35
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,COMP2,440352.5,399.94
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,IHX,180821.6,164.23
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,SNK_HX,172755.8,156.9
R1270,R600,R1270/R600,0.4,20.0,120.0,1.802,0.477,V_OUT,SRC_HX,101350.4,92.05
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,COMP1,221253.8,200.95
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,COMP2,381147.2,346.16
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,IHX,192308.7,174.66
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,SNK_HX,174800.2,158.76
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,V_OUT,SRC_HX,105663.9,95.97
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,COMP1,200361.7,181.97
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,COMP2,332756.6,302.22
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,IHX,204541.6,185.77
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,SNK_HX,176726.0,160.51
R1270,R600,R1270/R600,0.4,40.0,120.0,2.066,0.445,V_OUT,SRC_HX,110003.6,99.91
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,COMP1,184292.2,167.38
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,COMP2,292522.2,265.67
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,IHX,220866.2,200.59
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,SNK_HX,178475.2,162.09
R1270,R600,R1270/R600,0.4,50.0,120.0,2.213,0.422,V_OUT,SRC_HX,114521.7,104.01
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,COMP1,292675.7,265.81
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,COMP2,347869.8,315.94
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,IHX,183910.5,167.03
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,SNK_HX,176101.4,159.94
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,V_OUT,SRC_HX,102233.9,92.85
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,COMP1,255922.8,232.43
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,COMP2,311750.0,283.14
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,IHX,197256.6,179.15
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,SNK_HX,177625.2,161.32
R1270,R600,R1270/R600,0.5,30.0,120.0,1.886,0.453,V_OUT,SRC_HX,106291.6,96.54
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,COMP1,182854.4,166.07
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,COMP2,568463.1,516.29
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,IHX,243261.9,220.93
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,SNK_HX,193768.3,175.98
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,SRC_HX,92071.6,83.62
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,COMP1,171740.1,155.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,COMP2,470320.5,427.15
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,IHX,249450.9,226.56
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,SNK_HX,195072.2,177.17
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,SRC_HX,98381.7,89.35
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,COMP1,161990.0,147.12
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,COMP2,395446.8,359.15
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,IHX,256988.4,233.4
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,SNK_HX,196321.8,178.3
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,SRC_HX,104302.9,94.73
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,COMP1,153862.1,139.74
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,COMP2,336502.4,305.62
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,IHX,266548.8,242.08
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,SNK_HX,197437.4,179.32
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,SRC_HX,110033.6,99.93
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,COMP1,147697.0,134.14
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,COMP2,288988.4,262.46
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,IHX,282389.1,256.47
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,SNK_HX,198372.6,180.17
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,SRC_HX,115889.2,105.25
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,COMP1,223898.5,203.35
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,COMP2,435897.8,395.89
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,IHX,225773.1,205.05
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,SNK_HX,195619.8,177.67
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,V_OUT,SRC_HX,96250.4,87.42
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,COMP1,203662.7,184.97
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,COMP2,377215.5,342.59
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,IHX,237688.7,215.87
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,SNK_HX,196656.9,178.61
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,V_OUT,SRC_HX,101494.8,92.18
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,COMP1,187468.3,170.26
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,COMP2,329096.4,298.89
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,IHX,250406.6,227.42
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,SNK_HX,197582.8,179.45
R1270,R600a,R1270/R600a,0.4,40.0,120.0,1.916,0.411,V_OUT,SRC_HX,106622.8,96.84
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,COMP1,174779.1,158.74
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,COMP2,288988.4,262.46
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,IHX,267331.6,242.8
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,SNK_HX,198372.6,180.17
R1270,R600a,R1270/R600a,0.4,50.0,120.0,2.066,0.393,V_OUT,SRC_HX,111811.9,101.55
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,COMP1,272238.0,247.25
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,COMP2,344139.2,312.55
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,IHX,222211.8,201.82
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,SNK_HX,197288.4,179.18
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,V_OUT,SRC_HX,98693.2,89.63
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,COMP1,241081.4,218.95
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,COMP2,308166.5,279.88
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,IHX,237462.8,215.67
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,SNK_HX,197995.6,179.82
R1270,R600a,R1270/R600a,0.5,30.0,120.0,1.781,0.426,V_OUT,SRC_HX,103320.2,93.84
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,COMP1,245174.4,222.67
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,COMP2,574943.6,522.17
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,IHX,213879.8,194.25
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,SNK_HX,171377.7,155.65
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,SRC_HX,99786.3,90.63
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,COMP1,221636.6,201.29
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,COMP2,475186.2,431.57
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,IHX,224258.4,203.68
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,SNK_HX,171715.6,155.96
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,V_OUT,SRC_HX,104617.0,95.02
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,COMP1,202488.0,183.9
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,COMP2,399517.6,362.85
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,IHX,233189.9,211.79
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,SNK_HX,174128.2,158.15
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,V_OUT,SRC_HX,109312.5,99.28
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,COMP1,187044.7,169.88
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,COMP2,340195.7,308.97
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,IHX,241468.9,219.31
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,SNK_HX,176416.0,160.22
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,SRC_HX,113988.1,103.53
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,COMP1,174967.2,158.91
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,COMP2,292522.2,265.67
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,IHX,251132.0,228.08
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,SNK_HX,178475.2,162.09
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,SRC_HX,118844.9,107.94
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,COMP1,290799.4,264.11
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,COMP2,440352.5,399.94
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,IHX,210272.0,190.97
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,SNK_HX,172755.8,156.9
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,SRC_HX,101949.5,92.59
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,COMP1,256876.2,233.3
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,COMP2,381147.2,346.16
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,IHX,221394.0,201.07
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,SNK_HX,174800.2,158.76
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,SRC_HX,106282.7,96.53
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,COMP1,230431.8,209.28
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,COMP2,332756.6,302.22
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,IHX,231663.0,210.4
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,SNK_HX,176726.0,160.51
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,SRC_HX,110616.0,100.46
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,COMP1,209789.0,190.53
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,COMP2,292522.2,265.67
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,IHX,242488.5,220.23
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,SNK_HX,178475.2,162.09
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,SRC_HX,115065.6,104.5
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,COMP1,347397.5,315.51
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,COMP2,347869.8,315.94
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,IHX,211785.4,192.35
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,SNK_HX,176101.4,159.94
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,SRC_HX,103011.0,93.56
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,COMP1,299854.7,272.33
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,COMP2,311750.0,283.14
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,IHX,223585.0,203.06
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,SNK_HX,177625.2,161.32
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,SRC_HX,107114.2,97.28
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,COMP1,264247.8,239.99
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,COMP2,280587.4,254.83
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,IHX,236101.9,214.43
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,SNK_HX,179012.8,162.58
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,SRC_HX,111325.0,101.11
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,COMP1,211914.2,192.46
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,COMP2,568463.1,516.29
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,IHX,286997.3,260.66
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,SNK_HX,193768.3,175.98
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,SRC_HX,92538.1,84.04
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,COMP1,197661.7,179.52
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,COMP2,470320.5,427.15
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,IHX,303887.7,276.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,SNK_HX,195072.2,177.17
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,SRC_HX,98851.0,89.78
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,COMP1,185115.3,168.13
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,COMP2,395446.8,359.15
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,IHX,305547.9,277.5
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,MOT1,0.0,0.0
