f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,6000,113.938,26.792
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,6500,111.894,24.731
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,7000,110.142,22.964
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,V_OUT,7500,108.624,21.433
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,5000,110.681,30.84
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,5500,107.901,28.036
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,6000,105.583,25.7
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,6500,103.622,23.723
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,7000,101.942,22.028
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,V_OUT,7500,100.485,20.56
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,5000,146.559,36.916
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,5500,143.231,33.56
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,6000,140.457,30.764
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,6500,138.11,28.397
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,7000,136.098,26.369
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,V_OUT,7500,134.354,24.611
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,5000,136.843,34.621
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,5500,133.721,31.473
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,6000,131.12,28.85
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,6500,128.918,26.631
