Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,522.1,522.1,94.97,50.52
e2,power,192.5,192.5,35.01,50.52
e3,power,182.8,182.8,36.21,55.01
e4,power,329.7,329.7,59.97,50.52
e5,power,313.2,313.2,62.03,55.01
