Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.72501222054801,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-1.0131640455155725e-14,-3.1225003839889474e-15,-1.3254140839144672e-14,0.0007461597976286895,-1.8356803677890464e-13,-7.791949770289255e-13
12,5.081734264616356,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9059812228494621e-06,3.177875200985339,3.177877106966562,2519.0061430061473,173.70903355593808,173.70913055617783
13,22.087565176112857,0.9303527768625941,0.731330014120067,0.199022762742527,50.1949579143857,2.9547983052957,53.14975621968139,803.0526330902969,173.70903355593828,668.4223025225261
21,259.5777737852398,221.97244997112486,0.5542279831863125,221.41822198793855,0.48011540762370464,66.84631499793451,67.32643040555821,205.7719934555412,71.71222267112344,72.04694743718308
22,781.8797750214225,668.607973300393,368.6620891798688,299.94588412052417,111.29934076724946,90.55387073493316,201.8532115021826,71.71222267112323,71.71222267112344,71.71222267112333
22c,389.7739932737146,333.306996821601,33.40996089975588,299.89703592184514,10.086490399581534,90.53912342982584,100.62561382940737,71.71222267112338,71.71222267112347,71.71222267112346
23,389.7739932737146,333.306996821601,33.40996089975588,299.89703592184514,10.086490399581534,90.5391234298258,100.62561382940734,71.71222267112338,71.71222267112344,71.71222267112343
24,318.4690300623694,272.33206376659217,46.265289551119785,226.0667742154724,40.07859405431232,68.2497161439477,108.32831019826,205.77199345553979,71.71222267112343,94.48704406642409
31,1519.9981640910387,104.56813182010711,59.2987435733942,45.269388246712914,315.7594326786542,183.68981948108927,499.4492521597435,101.75707775353996,77.5415087005467,91.2737308868204
32,1998.7725555126322,137.5053713885532,89.03957884030959,48.4657925482436,436.4389663101515,196.65988494645111,633.0988512566025,93.66863821373335,77.54150870054669,87.98439398754867
32c,1413.117698115621,97.21530013968504,48.79397406833951,48.42132607134554,239.16994983482098,196.47945310430097,435.64940293912196,93.66863821373336,77.5415087005467,85.6359829050444
33,1413.117698115621,97.21530013968504,48.79397406833951,48.42132607134554,239.16994983482098,196.47945310430094,435.64940293912196,93.66863821373336,77.5415087005467,85.6359829050444
34,1250.1215340206509,86.00199424503808,40.70576749580359,45.296226749234485,199.52456334718514,183.7987222048562,383.32328555204134,93.66863821373414,77.5415087005467,85.17467104871393
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427434710520817,2.718283071583077,3.0610265426351586,1.615373001754696,6488.0135870629365,14.398392158672323
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,212.02826972042266,2.308824259710885,267.4868501998149,95.02793181078934,6488.0135870629365,119.86452928855735
