Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,413.5,413.5,75.22,50.52
e2,power,187.2,187.2,34.04,50.52
e3,power,177.8,177.8,35.9,56.08
e4,power,226.4,226.4,41.17,50.52
e5,power,215,215,43.42,56.08
