f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,e1_c [EUR/MWh],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,110.0,112.997,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,120.0,120.933,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,130.0,128.869,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,140.0,136.805,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,150.0,144.741,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,160.0,152.677,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,170.0,160.613,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,180.0,168.549,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,190.0,176.485,25.912
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,200.0,184.421,25.912
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,100.0,96.584,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,110.0,103.864,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,120.0,111.144,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,130.0,118.423,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,140.0,125.703,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,150.0,132.983,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,160.0,140.263,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,170.0,147.543,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,180.0,154.823,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,190.0,162.103,23.98
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,200.0,169.383,23.98
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,100.0,88.938,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,110.0,95.594,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,120.0,102.249,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,130.0,108.905,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,140.0,115.56,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,150.0,122.216,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,160.0,128.872,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,170.0,135.527,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,180.0,142.183,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,190.0,148.839,22.565
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,200.0,155.494,22.565
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,100.0,82.099,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,110.0,88.173,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,120.0,94.246,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,130.0,100.32,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,140.0,106.393,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,150.0,112.467,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,160.0,118.54,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,170.0,124.614,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,180.0,130.687,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,190.0,136.761,21.54
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,200.0,142.834,21.54
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,100.0,99.291,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,110.0,106.856,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,120.0,114.422,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,130.0,121.988,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,140.0,129.553,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,150.0,137.119,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,160.0,144.685,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,170.0,152.25,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,180.0,159.816,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,190.0,167.382,23.828
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,200.0,174.947,23.828
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,100.0,92.712,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,110.0,99.742,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,120.0,106.772,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,130.0,113.801,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,140.0,120.831,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,150.0,127.861,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,160.0,134.891,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,170.0,141.92,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,180.0,148.95,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,190.0,155.98,22.599
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,200.0,163.009,22.599
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,100.0,94.305,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,110.0,101.756,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,120.0,109.208,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,130.0,116.66,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,140.0,124.111,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,150.0,131.563,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,160.0,139.015,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,170.0,146.466,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,180.0,153.918,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,190.0,161.37,19.95
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,200.0,168.821,19.95
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,100.0,96.72,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,110.0,103.773,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,120.0,110.825,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,130.0,117.877,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,140.0,124.93,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,150.0,131.982,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,160.0,139.034,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,170.0,146.087,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,180.0,153.139,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,190.0,160.191,26.413
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,200.0,167.244,26.413
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,100.0,89.142,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,110.0,95.653,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,120.0,102.164,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,130.0,108.674,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,140.0,115.185,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,150.0,121.696,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,160.0,128.207,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,170.0,134.717,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,180.0,141.228,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,190.0,147.739,24.232
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,200.0,154.25,24.232
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,100.0,82.345,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,110.0,88.335,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,120.0,94.324,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,130.0,100.313,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,140.0,106.302,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,150.0,112.291,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,160.0,118.281,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,170.0,124.27,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,180.0,130.259,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,190.0,136.248,22.638
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,200.0,142.237,22.638
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,100.0,76.205,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,110.0,81.7,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,120.0,87.194,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,130.0,92.689,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,140.0,98.184,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,150.0,103.678,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,160.0,109.173,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,170.0,114.668,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,180.0,120.162,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,190.0,125.657,21.433
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,200.0,131.152,21.433
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,100.0,70.765,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,110.0,75.802,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,120.0,80.84,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,130.0,85.877,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,140.0,90.914,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,150.0,95.952,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,160.0,100.989,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,170.0,106.026,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,180.0,111.064,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,190.0,116.101,20.56
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,200.0,121.138,20.56
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,100.0,93.557,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,110.0,100.472,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,120.0,107.387,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,130.0,114.301,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,140.0,121.216,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,150.0,128.131,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,160.0,135.046,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,170.0,141.96,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,180.0,148.875,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,190.0,155.79,24.611
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,200.0,162.704,24.611
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,100.0,87.36,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,110.0,93.807,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,120.0,100.254,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,130.0,106.701,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,140.0,113.148,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,150.0,119.594,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,160.0,126.041,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,170.0,132.488,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,180.0,138.935,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,190.0,145.382,23.08
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,200.0,151.829,23.08
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,100.0,81.67,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,110.0,87.664,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,120.0,93.659,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,130.0,99.654,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,140.0,105.649,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,150.0,111.643,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,160.0,117.638,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,170.0,123.633,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,180.0,129.628,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,190.0,135.622,21.9
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,200.0,141.617,21.9
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,100.0,73.406,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,110.0,78.972,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,120.0,84.538,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,130.0,90.104,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,140.0,95.67,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,150.0,101.237,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,160.0,106.803,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,170.0,112.369,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,180.0,117.935,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,190.0,123.501,17.889
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,200.0,129.068,17.889
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,100.0,93.673,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,110.0,100.659,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,120.0,107.645,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,130.0,114.632,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,140.0,121.618,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,150.0,128.604,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,160.0,135.591,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,170.0,142.577,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,180.0,149.563,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,190.0,156.55,24.004
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,200.0,163.536,24.004
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,100.0,88.227,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,110.0,94.801,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,120.0,101.376,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,130.0,107.951,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,140.0,114.526,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,150.0,121.1,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,160.0,127.675,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,170.0,134.25,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,180.0,140.824,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,190.0,147.399,22.664
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,200.0,153.974,22.664
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,100.0,80.303,18.684
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,110.0,86.48,18.684
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,120.0,92.657,18.684
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,130.0,98.834,18.684
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,140.0,105.011,18.684
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,150.0,111.188,18.684
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,160.0,117.366,18.684
