Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,490.6,490.6,89.23,50.52
e2,power,241,241,43.83,50.52
e3,power,228.9,228.9,46.81,56.8
e4,power,249.6,249.6,45.4,50.52
e5,power,237.1,237.1,48.49,56.8
