Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,325.1,273.4,51.66,0,84.11,9.494,17.09,62.79,71.11,9.977,6.672,16.65,40.07,13.25,53.65,72.24
COMP2,153.1,129.4,23.7,0,84.52,4.356,7.842,29.58,35.83,4.578,5.496,10.07,54.56,21.14,53.65,76.89
IHX,173.6,147.2,26.43,0,84.78,4.858,8.746,76.88,81.95,11.7,4.229,15.93,26.54,25.74,123,154.7
MOT1,342.2,325.1,17.11,0,95,3.145,5.661,62.24,62.79,3.112,0,3.112,0,0.8762,50.52,53.65
MOT2,161.2,153.1,8.06,0,95,1.481,2.667,29.32,29.58,1.466,0,1.466,0,0.8762,50.52,53.65
SNK_HX,253.6,241.9,11.76,0,95.36,2.162,3.892,108.9,112.9,5.049,3.639,8.688,41.88,8.728,119.2,129.7
SRC_HX,51.64,1.193e-06,51.64,0,2.311e-06,9.492,17.09,39.51,42.45,39.51,1.297,40.81,3.179,inf,212.5,9.881e+09
VAL1,99.81,10.95,88.86,0,10.97,16.33,29.4,36.68,39.51,32.65,0,32.65,0,881.9,102.1,1002
VAL2,23,,23,0,,4.228,7.611,8.9,,8.9,0,8.9,0,inf,107.5,
TOT,544.1,241.9,302.2,0,44.45,55.55,100,91.56,112.9,50.86,21.33,72.19,29.55,177.4,46.75,129.7
