Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,364.6,364.6,57.97,44.17
e2,power,191.7,191.7,30.47,44.17
e3,power,182.1,182.1,32.28,49.24
e4,power,172.9,172.9,27.5,44.17
e5,power,164.3,164.3,28.17,47.63
