Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,197.7,170.5,27.24,0,86.22,5.268,10.68,40.24,47.82,5.543,4.312,9.855,43.75,18.85,56.53,77.92
COMP2,273.5,232.2,41.31,0,84.9,7.99,16.19,54.09,66.68,8.17,7.628,15.8,48.28,23.27,54.94,79.77
IHX,142.7,103.6,39.13,0,72.58,7.569,15.34,55.36,61.49,15.18,1.426,16.61,8.585,53.02,107.8,164.9
MOT1,208.1,197.7,10.41,0,95,2.013,4.078,37.85,40.24,1.893,1.136,3.028,37.5,6.301,50.52,56.53
MOT2,287.9,273.5,14.39,0,95,2.784,5.642,52.36,54.09,2.618,0,2.618,0,3.301,50.52,54.94
SNK_HX,272.9,261.9,10.99,0,95.97,2.126,4.307,105.1,109.9,4.232,3.534,7.766,45.51,9.009,107,116.6
SRC_HX,32.08,3.177e-07,32.08,0,9.905e-07,6.204,12.57,10.98,16.52,10.98,1.688,12.67,13.33,inf,95.09,1.444e+10
VAL1,27.77,11.06,16.7,0,39.84,3.231,6.547,8.974,10.98,5.399,0,5.399,0,207.1,89.78,275.7
VAL2,62.89,,62.89,0,,12.16,24.65,23.08,,23.08,0,23.08,0,inf,102,
TOT,517,261.9,255.1,0,50.65,49.35,100,90.21,109.9,44.52,19.72,64.24,30.7,140.6,48.47,116.6
