Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,257.8,224.6,33.23,0,87.11,6.21,12.17,51.91,59.49,6.689,4.66,11.35,41.06,14.61,55.92,73.57
COMP2,221.4,188.2,33.26,0,84.98,6.217,12.18,43.42,51.71,6.522,5.356,11.88,45.09,19.07,54.47,76.32
IHX,186.1,139.4,46.72,0,74.9,8.733,17.11,66.97,72.5,16.81,1.422,18.23,7.801,44.55,99.95,144.5
MOT1,271.4,257.8,13.57,0,95,2.537,4.969,49.37,51.91,2.468,1.35,3.818,35.35,5.153,50.52,55.92
MOT2,233.1,221.4,11.66,0,95,2.179,4.267,42.4,43.42,2.12,0,2.12,0,2.419,50.52,54.47
SNK_HX,273.1,261.9,11.21,0,95.89,2.096,4.106,105,109.8,4.31,3.794,8.104,46.81,9.032,106.8,116.4
SRC_HX,41.38,3.385e-07,41.38,0,8.18e-07,7.735,15.15,14.47,19.51,14.47,1.404,15.87,8.847,inf,97.1,1.601e+10
VAL1,38.51,10.92,27.59,0,28.35,5.157,10.1,12.04,14.47,8.625,0,8.625,0,323.9,86.84,368.1
VAL2,54.5,,54.5,0,,10.19,19.96,19.24,,19.24,0,19.24,0,inf,98.05,
TOT,535,261.9,273.1,0,48.95,51.05,100,91.77,109.8,46.85,17.99,64.83,27.74,144.3,47.65,116.4
