Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,173.5,149.9,23.52,0,86.44,3.79,6.907,36.9,47.56,5.003,3.854,8.857,43.52,28.9,59.09,88.11
COMP2,399.7,341.1,58.54,0,85.35,9.433,17.19,82.61,107.6,12.1,8.003,20.1,39.81,30.2,57.42,87.58
IHX,125.3,92.06,33.27,0,73.45,5.361,9.772,61.11,73.2,16.22,2.458,18.68,13.16,63.07,135.5,220.9
MOT1,182.6,173.5,9.129,0,95,1.471,2.681,33.21,36.9,1.661,1.043,2.704,38.58,11.1,50.52,59.09
MOT2,420.7,399.7,21.04,0,95,3.39,6.178,76.52,82.61,3.826,0,3.826,0,7.958,50.52,57.42
SNK_HX,290.7,280.1,10.68,0,96.33,1.721,3.136,123.4,130.5,4.534,3.973,8.507,46.7,9.753,117.9,129.4
SRC_HX,26.31,2.65e-07,26.31,0,1.007e-06,4.239,7.726,14.08,23.14,14.08,1.441,15.52,9.283,inf,148.7,2.426e+10
VAL1,24.61,9.072,15.54,0,36.86,2.504,4.564,9.585,14.08,6.052,0,6.052,0,298.6,108.2,431.2
VAL2,142.5,,142.5,0,,22.96,41.84,57.32,,57.32,0,57.32,0,inf,111.8,
TOT,620.5,280.1,340.5,0,45.13,54.87,100,109.7,130.5,60.21,20.77,80.98,25.65,163.5,49.12,129.4
