Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,570.1,570.1,103.7,50.52
e2,power,267.7,267.7,48.69,50.52
e3,power,254.3,254.3,51.57,56.33
e4,power,302.4,302.4,55.01,50.52
e5,power,287.3,287.3,56.75,54.87
