Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,591.3,591.3,107.6,50.52
e2,power,188.5,188.5,34.29,50.52
e3,power,179.1,179.1,38.01,58.96
e4,power,402.8,402.8,73.26,50.52
e5,power,382.7,382.7,78.95,57.31
