Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,495.6,495.6,90.15,50.52
e2,power,184.4,184.4,33.54,50.52
e3,power,175.2,175.2,34.78,55.14
e4,power,311.2,311.2,56.61,50.52
e5,power,295.7,295.7,58.7,55.14
