Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,215.4,186.3,29.09,0,86.49,5.667,13.65,43.84,50.79,5.921,3.363,9.284,36.23,15.85,56.53,75.72
COMP2,183.8,156.2,27.57,0,85,5.37,12.94,36.38,44.53,5.457,4.747,10.2,46.52,22.39,54.99,79.17
IHX,196.8,158.6,38.17,0,80.6,7.435,17.91,50.35,56.6,9.766,1.544,11.31,13.65,39.46,71.08,99.13
MOT1,226.7,215.4,11.34,0,95,2.208,5.321,41.24,43.84,2.062,1.201,3.263,36.8,6.3,50.52,56.53
MOT2,193.5,183.8,9.674,0,95,1.885,4.541,35.19,36.38,1.76,0,1.76,0,3.388,50.52,54.99
SNK_HX,273.1,261.9,11.27,0,95.87,2.195,5.29,88.18,93.38,3.638,3.812,7.451,51.17,10.46,89.68,99.06
SRC_HX,54.69,31.8,22.9,0,58.14,4.46,10.75,3.747e-14,5.107,1.569e-14,2.285,2.285,100,inf,1.903e-13,44.61
VAL1,21.34,,21.34,0,,4.157,10.02,5.545,,5.545,0,5.545,0,inf,72.19,
VAL2,41.71,,41.71,0,,8.125,19.58,12.94,,12.94,0,12.94,0,inf,86.21,
TOT,513.3,261.9,213,38.43,51.01,41.5,100,76.43,93.38,31.72,16.95,48.67,34.83,139.5,41.36,99.06
