f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.691,0.404,OK,COMP2,374983.2,340.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.691,0.404,OK,IHX,78569.5,71.36
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.691,0.404,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.691,0.404,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.691,0.404,OK,SNK_HX,224081.1,203.51
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.691,0.404,OK,SRC_HX,103147.6,93.68
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,COMP1,143354.2,130.2
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,COMP2,329010.6,298.81
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,IHX,87244.8,79.24
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,SNK_HX,219940.6,199.75
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.85,0.396,OK,SRC_HX,108088.3,98.17
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,COMP1,137334.4,124.73
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,COMP2,289429.3,262.86
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,IHX,95253.6,86.51
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,SNK_HX,215700.5,195.9
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.027,0.385,OK,SRC_HX,112298.2,101.99
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,COMP1,187087.0,169.92
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,COMP2,354422.6,321.89
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,IHX,75538.7,68.61
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,SNK_HX,222332.3,201.93
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.429,OK,SRC_HX,100319.7,91.11
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,COMP1,173532.9,157.61
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,COMP2,317098.7,287.99
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,IHX,83384.2,75.73
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,SNK_HX,218730.2,198.65
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.753,0.419,OK,SRC_HX,104988.4,95.35
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,COMP1,217458.5,197.5
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,COMP2,294733.9,267.68
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,IHX,80791.8,73.38
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,SNK_HX,216304.6,196.45
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.656,0.437,OK,SRC_HX,101253.5,91.96
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,COMP1,210007.8,190.73
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,COMP2,438569.9,398.32
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,IHX,99924.5,90.75
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,SNK_HX,303658.9,275.79
R290,R600,R290/R600,0.3,20.0,120.0,1.737,0.459,V_OUT,SRC_HX,102872.6,93.43
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,COMP1,192388.6,174.73
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,COMP2,382717.2,347.59
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,IHX,110120.3,100.01
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,SNK_HX,303323.1,275.48
R290,R600,R290/R600,0.3,30.0,120.0,1.883,0.452,OK,SRC_HX,107534.3,97.66
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,COMP1,177712.3,161.4
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,COMP2,335286.1,304.51
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,IHX,119394.7,108.44
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,SNK_HX,293408.9,266.48
R290,R600,R290/R600,0.3,40.0,120.0,2.048,0.441,OK,SRC_HX,111597.5,101.35
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,COMP1,165679.5,150.47
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,COMP2,294747.8,267.7
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,IHX,127557.4,115.85
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,SNK_HX,283296.9,257.3
R290,R600,R290/R600,0.3,50.0,120.0,2.233,0.426,OK,SRC_HX,115140.9,104.57
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,COMP1,156198.8,141.86
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,COMP2,259897.8,236.04
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,IHX,134571.0,122.22
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,SNK_HX,273433.2,248.34
R290,R600,R290/R600,0.3,60.0,120.0,2.436,0.405,OK,SRC_HX,118206.8,107.36
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,COMP1,238884.8,216.96
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,COMP2,361456.1,328.28
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,IHX,106538.6,96.76
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,SNK_HX,299132.8,271.68
R290,R600,R290/R600,0.4,20.0,120.0,1.775,0.47,OK,SRC_HX,103940.2,94.4
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,COMP1,215763.2,195.96
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,COMP2,323058.3,293.41
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,IHX,115325.0,104.74
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,SNK_HX,290517.9,263.85
R290,R600,R290/R600,0.4,30.0,120.0,1.905,0.457,OK,SRC_HX,108032.9,98.12
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,COMP1,197055.2,178.97
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,COMP2,289445.7,262.88
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,IHX,123197.1,111.89
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,SNK_HX,281863.8,255.99
R290,R600,R290/R600,0.4,40.0,120.0,2.05,0.442,OK,SRC_HX,111632.0,101.39
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,COMP1,182071.2,165.36
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,COMP2,259897.8,236.04
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,IHX,130076.2,118.14
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,SNK_HX,273433.2,248.34
R290,R600,R290/R600,0.4,50.0,120.0,2.208,0.421,OK,SRC_HX,114789.0,104.25
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,COMP1,270152.9,245.36
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,COMP2,300165.6,272.62
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,IHX,112338.1,102.03
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,SNK_HX,284735.2,258.6
R290,R600,R290/R600,0.5,20.0,120.0,1.76,0.466,OK,SRC_HX,103533.6,94.03
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,COMP1,241679.5,219.5
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,COMP2,274203.4,249.04
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,IHX,119810.2,108.81
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,SNK_HX,277606.8,252.13
R290,R600,R290/R600,0.5,30.0,120.0,1.872,0.449,OK,SRC_HX,107281.8,97.44
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,COMP1,219003.4,198.9
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,COMP2,250845.9,227.82
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,IHX,126419.8,114.82
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,SNK_HX,270708.5,245.86
R290,R600,R290/R600,0.5,40.0,120.0,1.993,0.429,OK,SRC_HX,110587.2,100.44
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,COMP1,182157.8,165.44
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,COMP2,428622.1,389.28
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,IHX,78462.6,71.26
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,SNK_HX,227907.7,206.99
R290,R600a,R290/R600a,0.3,20.0,120.0,1.551,0.408,V_OUT,SRC_HX,96471.4,87.62
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,COMP1,172079.7,156.29
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,COMP2,374983.2,340.57
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,IHX,88825.7,80.67
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,SNK_HX,224081.1,203.51
R290,R600a,R290/R600a,0.3,30.0,120.0,1.693,0.404,OK,SRC_HX,102508.1,93.1
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,COMP1,162852.1,147.91
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,COMP2,329010.6,298.81
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,IHX,98334.0,89.31
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,SNK_HX,219940.6,199.75
R290,R600a,R290/R600a,0.3,40.0,120.0,1.856,0.398,OK,SRC_HX,107662.2,97.78
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,COMP1,154789.8,140.58
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,COMP2,289429.3,262.86
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,IHX,106792.8,96.99
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,SNK_HX,215700.5,195.9
R290,R600a,R290/R600a,0.3,50.0,120.0,2.041,0.388,OK,SRC_HX,112079.0,101.79
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,COMP1,148221.8,134.62
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,COMP2,255203.4,231.78
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,IHX,114145.7,103.67
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,SNK_HX,211560.7,192.14
R290,R600a,R290/R600a,0.3,60.0,120.0,2.248,0.372,OK,SRC_HX,115849.6,105.22
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,COMP1,216159.2,196.32
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,COMP2,354422.6,321.89
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,IHX,86707.8,78.75
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,SNK_HX,222332.3,201.93
R290,R600a,R290/R600a,0.4,20.0,120.0,1.63,0.43,OK,SRC_HX,99469.5,90.34
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,COMP1,199003.1,180.74
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,COMP2,317098.7,287.99
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,IHX,95417.1,86.66
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,SNK_HX,218730.2,198.65
R290,R600a,R290/R600a,0.4,30.0,120.0,1.758,0.421,OK,SRC_HX,104412.5,94.83
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,COMP1,184633.6,167.69
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,COMP2,284233.6,258.15
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,IHX,103308.2,93.83
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,SNK_HX,215098.5,195.36
R290,R600a,R290/R600a,0.4,40.0,120.0,1.902,0.408,OK,SRC_HX,108715.2,98.74
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,COMP1,172838.2,156.97
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,COMP2,255203.4,231.78
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,IHX,110289.9,100.17
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,SNK_HX,211560.7,192.14
R290,R600a,R290/R600a,0.4,50.0,120.0,2.062,0.392,OK,SRC_HX,112458.0,102.14
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,COMP1,252041.5,228.91
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,COMP2,294733.9,267.68
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,IHX,93763.2,85.16
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,SNK_HX,216304.6,196.45
R290,R600a,R290/R600a,0.5,20.0,120.0,1.659,0.438,OK,SRC_HX,100451.7,91.23
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,COMP1,228127.1,207.19
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,COMP2,269274.2,244.56
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,IHX,101010.0,91.74
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,SNK_HX,213310.6,193.73
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.423,OK,SRC_HX,104715.3,95.1
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,COMP1,208802.1,189.64
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,COMP2,246285.1,223.68
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,IHX,107499.2,97.63
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,SNK_HX,210422.3,191.11
R290,R600a,R290/R600a,0.5,40.0,120.0,1.891,0.406,OK,SRC_HX,108463.9,98.51
R717,R600,R717/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,COMP1,126091.6,114.52
R717,R600,R717/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,COMP2,438569.9,398.32
R717,R600,R717/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,IHX,39059.6,35.47
R717,R600,R717/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,MOT1,46010.1,41.79
R717,R600,R717/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,MOT2,0.0,0.0
