f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,e1_c [EUR/MWh],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,130.0,94.826,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,140.0,100.489,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,150.0,106.152,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,160.0,111.814,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,170.0,117.477,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,180.0,123.139,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,190.0,128.802,21.386
R1270,R600,R1270/R600,0.4,30.0,120.0,1.929,0.463,OK,200.0,134.465,21.386
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,100.0,83.053,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,110.0,89.182,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,120.0,95.312,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,130.0,101.441,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,140.0,107.571,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,150.0,113.701,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,160.0,119.83,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,170.0,125.96,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,180.0,132.089,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,190.0,138.219,21.936
R1270,R600,R1270/R600,0.5,20.0,120.0,1.782,0.472,OK,200.0,144.348,21.936
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,100.0,94.635,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,110.0,101.573,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,120.0,108.51,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,130.0,115.447,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,140.0,122.385,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,150.0,129.322,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,160.0,136.26,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,170.0,143.197,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,180.0,150.134,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,190.0,157.072,25.469
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.574,0.414,V_OUT,200.0,164.009,25.469
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,100.0,87.017,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,110.0,93.381,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,120.0,99.744,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,130.0,106.108,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,140.0,112.472,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,150.0,118.836,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,160.0,125.2,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,170.0,131.564,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,180.0,137.928,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,190.0,144.291,23.57
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,OK,200.0,150.655,23.57
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,100.0,80.18,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,110.0,85.998,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,120.0,91.817,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,130.0,97.635,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,140.0,103.453,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,150.0,109.271,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,160.0,115.089,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,170.0,120.907,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,180.0,126.726,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,190.0,132.544,22.18
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,OK,200.0,138.362,22.18
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,100.0,74.092,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,110.0,79.401,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,120.0,84.71,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,130.0,90.019,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,140.0,95.329,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,150.0,100.638,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,160.0,105.947,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,170.0,111.257,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,180.0,116.566,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,190.0,121.875,21.172
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,OK,200.0,127.184,21.172
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,100.0,89.366,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,110.0,95.98,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,120.0,102.594,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,130.0,109.208,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,140.0,115.821,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,150.0,122.435,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,160.0,129.049,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,170.0,135.662,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,180.0,142.276,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,190.0,148.89,23.421
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.651,0.436,OK,200.0,155.503,23.421
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,100.0,83.483,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,110.0,89.628,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,120.0,95.774,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,130.0,101.919,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,140.0,108.064,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,150.0,114.209,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,160.0,120.354,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,170.0,126.499,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,180.0,132.645,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,190.0,138.79,22.213
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.777,0.425,OK,200.0,144.935,22.213
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,100.0,87.524,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,110.0,94.038,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,120.0,100.552,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,130.0,107.066,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,140.0,113.58,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,150.0,120.094,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,160.0,126.608,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,170.0,133.122,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,180.0,139.636,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,190.0,146.15,22.568
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.677,0.443,OK,200.0,152.664,22.568
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,100.0,87.398,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,110.0,93.563,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,120.0,99.728,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,130.0,105.893,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,140.0,112.058,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,150.0,118.223,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,160.0,124.388,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,170.0,130.553,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,180.0,136.718,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,190.0,142.883,25.961
R290,R600,R290/R600,0.3,20.0,120.0,1.771,0.469,V_OUT,200.0,149.048,25.961
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,100.0,80.539,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,110.0,86.23,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,120.0,91.922,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,130.0,97.613,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,140.0,103.305,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,150.0,108.996,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,160.0,114.688,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,170.0,120.379,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,180.0,126.071,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,190.0,131.762,23.818
R290,R600,R290/R600,0.3,30.0,120.0,1.919,0.461,OK,200.0,137.454,23.818
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,100.0,74.425,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,110.0,79.661,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,120.0,84.896,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,130.0,90.132,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,140.0,95.367,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,150.0,100.603,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,160.0,105.839,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,170.0,111.074,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,180.0,116.31,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,190.0,121.545,22.251
R290,R600,R290/R600,0.3,40.0,120.0,2.086,0.45,OK,200.0,126.781,22.251
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,100.0,68.928,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,110.0,73.731,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,120.0,78.534,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,130.0,83.337,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,140.0,88.141,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,150.0,92.944,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,160.0,97.747,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,170.0,102.55,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,180.0,107.354,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,190.0,112.157,21.067
R290,R600,R290/R600,0.3,50.0,120.0,2.274,0.434,OK,200.0,116.96,21.067
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,100.0,64.078,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,110.0,68.481,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,120.0,72.885,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,130.0,77.288,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,140.0,81.692,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,150.0,86.095,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,160.0,90.499,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,170.0,94.902,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,180.0,99.306,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,190.0,103.709,20.208
R290,R600,R290/R600,0.3,60.0,120.0,2.48,0.413,OK,200.0,108.112,20.208
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,100.0,84.439,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,110.0,90.484,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,120.0,96.528,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,130.0,102.573,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,140.0,108.618,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,150.0,114.662,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,160.0,120.707,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,170.0,126.751,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,180.0,132.796,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,190.0,138.841,24.19
R290,R600,R290/R600,0.4,20.0,120.0,1.807,0.479,OK,200.0,144.885,24.19
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,100.0,78.857,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,110.0,84.492,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,120.0,90.128,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,130.0,95.764,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,140.0,101.399,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,150.0,107.035,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,160.0,112.67,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,170.0,118.306,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,180.0,123.942,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,190.0,129.577,22.686
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,OK,200.0,135.213,22.686
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,100.0,73.755,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,110.0,78.995,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,120.0,84.236,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,130.0,89.476,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,140.0,94.717,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,150.0,99.957,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,160.0,105.197,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,170.0,110.438,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,180.0,115.678,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,190.0,120.919,21.526
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,OK,200.0,126.159,21.526
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,100.0,69.143,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,110.0,74.009,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,120.0,78.875,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,130.0,83.741,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,140.0,88.607,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,150.0,93.472,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,160.0,98.338,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,170.0,103.204,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,180.0,108.07,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,190.0,112.936,20.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,OK,200.0,117.801,20.654
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,100.0,84.474,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,110.0,90.582,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,120.0,96.689,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,130.0,102.796,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,140.0,108.903,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,150.0,115.011,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,160.0,121.118,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,170.0,127.225,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,180.0,133.332,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,190.0,139.44,23.594
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,OK,200.0,145.547,23.594
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,100.0,79.569,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,110.0,85.317,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,120.0,91.064,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,130.0,96.811,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,140.0,102.559,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,150.0,108.306,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,160.0,114.054,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,170.0,119.801,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,180.0,125.549,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,190.0,131.296,22.277
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,OK,200.0,137.043,22.277
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,100.0,75.134,21.309
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,110.0,80.533,21.309
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,120.0,85.933,21.309
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,130.0,91.333,21.309
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,140.0,96.733,21.309
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,150.0,102.133,21.309
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,OK,160.0,107.533,21.309
