Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,24.81753843265715,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.939255059393477,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,24.81753843265715,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,5.312151695152318,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,24.81753843265715,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,23.08906579571673,0.9303527768625941,0.731330014120067,0.199022762742527
21,1.146405331623838,9.042017707093066,4.98060124329193,1625.2714478519163,6099.441700578863,254.4704001205032,221.97244997112486,0.5542279831863125,221.41822198793855
22,1.146405331623838,225.85171742744234,41.80749037939075,2093.6130819465584,6354.777361735362,705.569416895598,615.462434997739,317.11162774966846,298.3508072480706
22c,1.146405331623838,75.10504566398129,41.507490379390745,718.2064857598345,2663.682658028436,369.2574452961536,322.1002512027007,23.79835915576038,298.3018920469403
23,1.146405331623838,75.10504566398129,41.507490379390745,718.2064857598345,2663.682658028436,369.2574452961536,322.1002512027007,23.79835915576038,298.3018920469403
24,1.146405331623838,4.999999999997783,5.15560124329193,718.2064857598345,2823.0745147540283,315.6908275552793,275.3745284035932,49.30775418812083,226.0667742154724
31,10.63597025764337,74.29495539026277,7.960362366061035,693.6478953980642,2495.1315231415765,909.4296937358697,85.5050993662118,55.82937929047731,29.675720075734485
32,10.63597025764337,128.04679394540779,24.505543662122523,752.3853577504113,2533.357055796017,1414.9748823608277,133.0367468209098,100.51267627292668,32.52407054798311
32c,10.63597025764337,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,830.5035130639031,78.08441476856096,45.60328843923769,32.481126329323274
33,10.63597025764337,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,830.5035130639031,78.08441476856096,45.60328843923769,32.481126329323274
34,10.63597025764337,70.10504566398112,8.110362366061034,545.3987543395955,2061.1887069561426,685.6615948844096,64.46629487250303,34.76469322658225,29.701601645920775
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
