Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,457.8,457.8,83.27,50.52
e2,power,183,183,33.29,50.52
e3,power,173.9,173.9,35.49,56.7
e4,power,274.8,274.8,49.98,50.52
e5,power,261,261,53.28,56.7
