Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,483.5,483.5,87.94,50.52
e2,power,282.9,282.9,51.46,50.52
e3,power,268.8,268.8,52.26,54.02
e4,power,200.6,200.6,36.49,50.52
e5,power,190.6,190.6,37.06,54.02
