Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,231.7,195.3,36.35,0,84.31,6.466,12.88,47.84,62.25,7.505,4.055,11.56,35.08,30.14,57.35,88.53
COMP2,274.5,234.1,40.4,0,85.28,7.186,14.32,56.67,74.93,8.341,6.734,15.07,44.67,32.21,57.35,88.91
IHX,149.1,124.9,24.16,0,83.79,4.297,8.563,50.5,61.53,8.186,4.139,12.33,33.58,45.41,94.12,136.9
MOT1,243.9,231.7,12.19,0,95,2.169,4.322,44.36,47.84,2.218,0,2.218,0,7.838,50.52,57.35
MOT2,288.9,274.5,14.45,0,95,2.57,5.12,52.56,56.67,2.628,0,2.628,0,7.838,50.52,57.35
SNK_HX,290.4,280.1,10.33,0,96.44,1.838,3.662,111.1,117.6,3.954,3.576,7.53,47.49,9.776,106.3,116.7
SRC_HX,29.38,11.23,18.15,0,38.22,3.229,6.433,3.123e-15,7.401,1.929e-15,2.226,2.226,100,inf,2.952e-14,183.1
VAL1,57.51,,57.51,0,,10.23,20.38,19.15,,19.15,0,19.15,0,inf,92.51,
VAL2,68.6,,68.6,0,,12.2,24.31,25.33,,25.33,0,25.33,0,inf,102.6,
TOT,562.2,280.1,282.1,0,49.81,50.19,100,96.91,117.6,48.64,20.73,69.37,29.89,143.7,47.88,116.7
