Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,603.3,603.3,109.7,50.52
e2,power,366.4,366.4,66.64,50.52
e3,power,348.1,348.1,67.89,54.18
e4,power,236.9,236.9,43.09,50.52
e5,power,225.1,225.1,43.9,54.18
