Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,18.530042671465747,0.37532221812819305,0.17629945538566608,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,19.27584589184416,0.39042830956696867,0.17638002714527828,0.21404828242169036,0.023898684236194415,4.456774334151417,4.480673018387611,0.7623421631788779,117.14783079391704,64.5694825005411
13,9.825957817420015,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-2.1526321532443935e-11,4.143922720927673,4.143922720906146,0.7623421631788985,117.14783079391506,117.14783088682054
21,697.803981761952,117.70670191331266,0.001692115105041239,117.70500979820761,0.05687566915185682,235.44775100694602,235.50462667609787,1574.9322060548564,93.72702790683819,93.74832125390228
22,1173.2449700991392,197.90485519737786,67.26742398890154,130.6374312084763,134.5564111618519,261.3167394326893,395.8731505945412,93.72702790683744,93.72702790683815,93.7270279068379
22c,870.3404064095173,146.81042450013476,16.23033927108938,130.58008522904535,32.46588132492456,261.20202909105274,293.66791041597725,93.72702790683769,93.7270279068382,93.72702790683815
23,870.3404064095173,146.81042450013476,16.23033927108938,130.58008522904535,32.46588132492441,261.20202909105285,293.66791041597725,93.72702790683725,93.72702790683826,93.72702790683815
24,721.0949716355232,121.63546367731426,2.9562542806547425,118.67920939665952,99.36613643735888,237.39646249238476,336.76259892974366,1574.932206054519,93.72702790683844,129.72655482148554
31,1293.938916837102,462.65651479199624,165.41585986667454,297.2406549253217,203.71989862315485,252.25380177083827,455.97370039399306,122.32034878158892,84.28919709650894,97.88666186048347
32,1770.520475399252,633.0614388802796,325.21719766836617,307.8442412119135,339.33558349190827,261.2525538219983,600.5881373139066,103.6330562245238,84.28919709650837,94.2265511530623
32c,1144.9485257454744,409.3840038697307,101.58020308363153,307.80380078609915,105.99002061311813,261.2182339838894,367.2082545970075,103.6330562245238,84.28919709650889,89.08897705877183
33,1144.9485257454744,409.3840038697307,101.58020308363153,307.80380078609915,105.99002061311813,261.2182339838893,367.20825459700745,103.6330562245238,84.28919709650887,89.08897705877183
34,1047.090122703512,374.39407729330907,77.1289419731287,297.2651353201803,80.47727708192764,252.2745771007591,332.75185418268677,103.63305622452366,84.28919709650896,88.27422645115918
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,-0.0,0.0,0.0,-0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.46727619637682344,3.7059465216533174,4.173222718030141,2.2023041012940148,8845.374360298849,19.62991709570425
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,257.3454798346774,3.1477145716841304,260.4931944063615,115.33843454832981,8845.374360298847,116.73057612763645
