Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,49.37102515241111,25.000000000024272,3.0000000000000004,105.1040826430525,367.1483541315811,18.530042671465747,0.37532221812819305,0.17629945538566608,0.199022762742527
12,49.37102515241111,25.001175819473076,3.1500000000000004,105.12288641079195,367.16096772974134,19.27584589184416,0.39042830956696867,0.17638002714527828,0.21404828242169036
13,49.37102515241111,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,9.825957817420015,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,5.92832838248975,19.25994901922735,8.744776564202104,599.2603126794468,2390.122292748086,697.803981761952,117.70670191331266,0.001692115105041239,117.70500979820761
22,5.92832838248975,110.49140500893185,39.33717464271041,699.650904159182,2459.0032008008575,1173.2449700991392,197.90485519737786,67.26742398890154,130.6374312084763
22c,5.92832838248975,77.605045663981,39.03717464271041,424.96695297112115,1696.289503066531,870.3404064095173,146.81042450013476,16.23033927108938,130.58008522904535
23,5.92832838248975,77.605045663981,39.03717464271041,424.96695297112115,1696.289503066531,870.3404064095173,146.81042450013476,16.23033927108938,130.58008522904535
24,5.92832838248975,15.000000000012903,8.919776564202103,424.96695297112115,1782.1669065214876,721.0949716355232,121.63546367731426,2.9562542806547425,118.67920939665952
31,2.7967593138050555,77.41617906425307,35.00198664637334,1651.2330547578529,5366.975529966771,1293.938916837102,462.65651479199624,165.41585986667454,297.2406549253217
32,2.7967593138050555,186.07791991311598,100.26666006840466,1856.14403538341,5484.683381023478,1770.520475399252,633.0614388802796,325.21719766836617,307.8442412119135
32c,2.7967593138050555,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1144.9485257454744,409.3840038697307,101.58020308363153,307.80380078609915
33,2.7967593138050555,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1144.9485257454744,409.3840038697307,101.58020308363153,307.80380078609915
34,2.7967593138050555,72.60504566398112,35.15198664637334,1068.9817841516906,3681.8694985580196,1047.090122703512,374.39407729330907,77.1289419731287,297.2651353201803
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
