Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,179.5,148.9,30.57,0,82.97,5.334,10.24,36.39,47.02,6.198,5.476,11.67,46.91,29.19,56.32,87.7
COMP2,363.1,308.3,54.85,0,84.9,9.57,18.37,72.74,92.76,10.99,10.78,21.77,49.52,27.52,55.65,83.59
IHX,85.9,63.74,22.16,0,74.21,3.866,7.423,27.12,34.87,6.996,4.018,11.01,36.48,73.27,87.7,152
MOT1,188.2,178.8,9.409,0,95,1.642,3.152,34.23,35.81,1.711,0,1.711,0,4.631,50.52,55.65
MOT2,382.2,363.1,19.11,0,95,3.335,6.402,69.52,72.74,3.476,0,3.476,0,4.631,50.52,55.65
SNK_HX,272.9,261.9,10.99,0,95.97,1.917,3.681,94.04,99.4,3.787,3.503,7.29,48.05,10.13,95.74,105.4
SRC_HX,30.7,10,20.7,0,32.59,3.612,6.934,24.64,30.19,16.61,2.062,18.67,11.04,276,222.9,838.1
VAL1,63.03,31.43,31.59,0,49.87,5.513,10.58,19.9,25.22,9.975,0,9.975,0,154.2,87.7,222.9
VAL2,99.14,,99.14,0,,17.3,33.21,33.58,,33.58,0,33.58,0,inf,94.1,
TOT,573.1,261.9,298.5,12.73,45.69,52.09,100,103.7,129.6,54.04,25.84,79.87,32.35,173.4,50.28,137.5
