Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,166.5,142.3,24.2,0,85.47,5.249,11.58,33.98,40.73,4.937,3.781,8.718,43.37,19.86,56.67,79.47
COMP2,229.7,194.1,35.61,0,84.5,7.724,17.05,45.47,57.2,7.048,7.371,14.42,51.12,25.82,54.98,81.86
IHX,139,103.4,35.56,0,74.41,7.713,17.02,42.6,49.38,10.9,2.418,13.32,18.15,55.77,85.16,132.7
MOT1,175.3,166.5,8.766,0,95,1.901,4.196,31.89,33.98,1.594,1.016,2.61,38.92,6.556,50.52,56.67
MOT2,241.8,229.7,12.09,0,95,2.623,5.788,43.98,45.47,2.199,0,2.199,0,3.37,50.52,54.98
SNK_HX,253.6,241.9,11.73,0,95.38,2.543,5.613,91.31,96.33,4.222,3.582,7.804,45.9,10.61,100,110.6
SRC_HX,33.64,8.298,25.35,0,24.66,5.498,12.13,6.245e-14,5.403,4.705e-14,2.295,2.295,100,inf,5.156e-13,180.9
VAL1,11.67,,11.67,0,,2.532,5.588,3.524,,3.524,0,3.524,0,inf,83.86,
VAL2,43.92,,43.92,0,,9.527,21.03,15.27,,15.27,0,15.27,0,inf,96.57,
TOT,461,241.9,208.9,10.26,52.46,45.31,100,75.87,96.33,34.38,20.46,54.84,37.31,142,45.71,110.6
