Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,267.2,224.6,42.6,0,84.05,8.036,14.78,52.12,60.13,8.31,5.091,13.4,37.99,15.38,54.19,74.38
COMP2,206.6,174.7,31.93,0,84.55,6.024,11.08,40.31,48.19,6.229,5.689,11.92,47.73,19.55,54.19,76.62
IHX,150.8,123,27.76,0,81.59,5.237,9.632,68.83,74.84,12.67,4.104,16.78,24.46,33.27,126.8,169
MOT1,281.2,267.2,14.06,0,95,2.653,4.878,51.15,52.12,2.558,0,2.558,0,1.886,50.52,54.19
MOT2,217.5,206.6,10.88,0,95,2.052,3.773,39.56,40.31,1.978,0,1.978,0,1.886,50.52,54.19
SNK_HX,253.7,241.9,11.82,0,95.34,2.23,4.102,106.3,110.8,4.953,3.715,8.668,42.86,9.355,116.4,127.2
SRC_HX,42.44,1e-06,42.44,0,2.357e-06,8.007,14.73,31.33,35.73,31.33,1.484,32.81,4.524,inf,205,9.92e+09
VAL1,73.79,11.07,62.72,0,15.01,11.83,21.76,27.03,31.33,22.97,0,22.97,0,672.4,101.7,785.8
VAL2,44.02,,44.02,0,,8.304,15.27,16.75,,16.75,0,16.75,0,inf,105.7,
TOT,530.1,241.9,288.2,0,45.63,54.37,100,90.72,110.8,49.33,20.08,69.41,28.93,167.7,47.53,127.2
