Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,5.009788794266757,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,1.059523505414321e-14,-1.3660939179951646e-14,-3.0657041258084362e-15,-0.0007359464107115554,-7.574581445584872e-13,-1.69984107985908e-13
12,5.3880104825133674,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9066611539608758e-06,3.1790088272312387,3.179010733892393,2376.663225402488,163.89315628709016,163.8932478060821
13,23.418783136838773,0.9303527768625941,0.731330014120067,0.199022762742527,44.056839854350194,2.9558523545262085,47.0126922088764,664.7843356119763,163.89315628709082,557.6327810384745
21,275.22253100102665,221.97244997112486,0.5542279831863125,221.41822198793855,0.43289220748235213,67.38077347804067,67.81366568552302,174.98624377681364,68.17658185223114,68.44326766626335
22,829.003683489275,668.6079733003942,368.66208917987,299.94588412052417,112.18921594593631,91.27787899361161,203.4670949395479,68.17658185223128,68.17658185223118,68.17658185223125
22c,413.2656790404633,333.30699682160105,33.409960899755944,299.89703592184514,10.167135238848054,91.2630137789041,101.43014901775214,68.17658185223114,68.17658185223117,68.17658185223115
23,413.2656790404633,333.30699682160105,33.409960899755944,299.89703592184514,10.167135238848054,91.26301377890398,101.43014901775203,68.17658185223114,68.17658185223107,68.17658185223108
24,337.6631643806452,272.33206376659217,46.265289551119785,226.0667742154724,36.136542959184204,68.79539528211853,104.93193824130275,174.9862437768115,68.1765818522311,86.32200280432734
31,1420.2187463440355,479.5611761076271,181.28065608838364,298.28052001924345,184.01380808366793,217.93528983028327,401.9490979139512,95.21058281389713,68.53129583199939,78.61642967728645
32,1828.9079708895888,617.5620901851987,309.7178489732852,307.8442412119135,277.8549910564841,224.9229145998982,502.7779056563823,84.14692361735135,68.5312958319989,76.36279767596156
32c,1212.3892961232639,409.3840038697307,101.58020308363153,307.80380078609915,91.12993168744627,224.89336725996574,316.023298947412,84.14692361735136,68.53129583199937,72.40599202608712
33,1212.3892961232639,409.3840038697307,101.58020308363153,307.80380078609915,91.12993168744627,224.89336725996574,316.023298947412,84.14692361735136,68.53129583199937,72.40599202608712
34,1130.2101476706266,381.6348073569258,83.32982902670733,298.3049783302185,74.75710223259131,217.95316001869097,292.7102622512823,84.1469236173515,68.53129583199939,71.94096279217551
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34271713981681884,2.718074239739102,3.060791379555921,1.615248900874186,6487.515146022971,14.397286003534841
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,193.52027627505493,2.3086468845020227,242.8416153684334,86.7329231244475,6487.515146022972,108.82066126266085
