Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,219.6,184.4,35.12,0,84,5.92,11.21,43.87,53.87,7.018,4.44,11.46,38.75,22.8,55.5,81.13
COMP2,326.9,278.8,48.14,0,85.28,8.113,15.36,65.32,81.02,9.617,8.085,17.7,45.67,24.04,55.5,80.73
IHX,124.6,101.4,23.23,0,81.36,3.916,7.416,67.76,75.3,12.63,3.862,16.49,23.42,36.59,151,206.3
MOT1,231.1,219.6,11.56,0,95,1.948,3.688,42.04,43.87,2.102,0,2.102,0,4.352,50.52,55.5
MOT2,344.1,326.9,17.21,0,95,2.9,5.492,62.59,65.32,3.13,0,3.13,0,4.352,50.52,55.5
SNK_HX,290.4,280.1,10.32,0,96.45,1.738,3.293,120.9,126.1,4.296,3.524,7.82,45.06,8.104,115.7,125.1
SRC_HX,27.49,8.336e-07,27.49,0,3.032e-06,4.634,8.776,33.18,39.09,33.18,1.557,34.73,4.483,inf,335.2,1.302e+10
VAL1,59.8,9.389,50.41,0,15.7,8.496,16.09,25.2,33.18,21.24,0,21.24,0,738.6,117,981.5
VAL2,89.81,,89.81,0,,15.14,28.67,35.38,,35.38,0,35.38,0,inf,109.4,
TOT,593.4,280.1,313.3,0,47.2,52.8,100,104.6,126.1,55.24,21.47,76.71,27.99,155.3,48.98,125.1
