Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,403.6,403.6,73.4,50.52
e2,power,186,186,33.84,50.52
e3,power,176.7,176.7,35.44,55.7
e4,power,217.5,217.5,39.56,50.52
e5,power,206.6,206.6,41.44,55.7
