Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,154.7,132.8,21.89,0,85.85,4.497,10.59,31.75,37.52,4.491,2.675,7.166,37.33,18.19,56.99,78.46
COMP2,237.1,202.3,34.87,0,85.29,7.164,16.87,47.17,58.03,6.937,5.92,12.86,46.04,23.02,55.25,79.7
IHX,172.9,143.1,29.86,0,82.73,6.134,14.44,39.59,46.6,6.837,2.784,9.621,28.94,42.29,63.6,90.49
MOT1,162.9,154.7,8.144,0,95,1.673,3.939,29.62,31.75,1.481,0.9684,2.45,39.53,7.163,50.52,56.99
MOT2,249.6,237.1,12.48,0,95,2.564,6.037,45.4,47.17,2.27,0,2.27,0,3.894,50.52,55.25
SNK_HX,290.4,280.1,10.36,0,96.43,2.127,5.009,88.19,93.27,3.145,3.612,6.757,53.46,9.67,84.35,92.51
SRC_HX,74.32,53.14,21.18,0,71.5,4.351,10.24,4.996e-14,5.28,1.424e-14,2.28,2.28,100,inf,1.867e-13,27.6
VAL1,13.07,,13.07,0,,2.684,6.32,3.213,,3.213,0,3.213,0,inf,68.31,
VAL2,54.9,,54.9,0,,11.28,26.55,16.45,,16.45,0,16.45,0,inf,83.22,
TOT,486.8,280.1,206.8,0,57.53,42.47,100,75.03,93.27,31.86,18.24,50.1,36.4,116.1,42.81,92.51
