Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,570.9,570.9,103.8,50.52
e2,power,240.9,240.9,43.81,50.52
e3,power,228.8,228.8,45.64,55.4
e4,power,330,330,60.03,50.52
e5,power,313.5,313.5,62.54,55.4
