Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,496.5,496.5,90.31,50.52
e2,power,324.2,324.2,58.97,50.52
e3,power,308,308,59.59,53.74
e4,power,172.3,172.3,31.33,50.52
e5,power,163.7,163.7,31.66,53.74
