Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,26.073631856319345,40.000000000008015,3.0000000000000004,167.79233926520203,572.2880530725018,76.31428980956366,2.926876095746812,2.7278533330042847,0.199022762742527
12,26.073631856319345,40.001341045781885,3.1500000000000004,167.81123463204878,572.3001209716336,76.7147198403645,2.9422337579630855,2.728185475541395,0.21404828242169036
13,26.073631856319345,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,23.367273777412855,0.8962032564615443,0.6971804937190172,0.199022762742527
21,7.068190181778223,29.272887164288818,9.345745233442322,610.1290046134687,2384.547385464105,810.6622355897297,114.6916275229287,5.149939174709783,109.54168834821891
22,7.068190181778223,108.78065293963391,38.012694960900156,697.5208032027529,2444.5726423262267,1303.989358011777,184.4870220630818,69.25960374286946,115.22741832021234
22c,7.068190181778223,85.10504566398112,37.71269496090016,455.9064247129739,1784.5144625265448,963.8798992434708,136.3686989815796,21.200354375782627,115.16834460579697
23,7.068190181778223,85.10504566398112,37.71269496090016,455.9064247129739,1784.5144625265448,963.8798992434708,136.3686989815796,21.200354375782627,115.16834460579697
24,7.068190181778223,25.000000000072077,9.520745233442323,455.9064247129739,1864.6047557295758,797.9296119763525,112.89022952911101,3.3135664473055515,109.57666308180546
31,2.961013199335818,84.93829897300128,41.35749037939078,1645.7358419184607,5290.709630038361,1419.8551314810038,479.5166505166171,181.2392168459182,298.2774336706989
32,2.961013199335818,175.3667586968475,100.26666006840466,1812.4784217559684,5388.4586045534925,1828.73394676868,617.6041184750144,309.7598772631008,307.8442412119135
32c,2.961013199335818,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1212.191439055218,409.3840038697307,101.58020308363153,307.80380078609915
33,2.961013199335818,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1212.191439055218,409.3840038697307,101.58020308363153,307.80380078609915
34,2.961013199335818,80.10504566398117,41.50749037939078,1068.9817841516906,3657.2346098680737,1129.9694058117336,381.615794912767,83.31390286582673,298.3018920469403
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
