Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,76.31428980956366,2.926876095746812,2.7278533330042847,0.199022762742527,0.0,-1.678344963007561e-14,-1.678344963007561e-14,0.0,-8.984097342815303e-13,-6.109038495046599e-14
12,76.7147198403645,2.9422337579630855,2.728185475541395,0.21404828242169036,0.06923283303632648,3.1319664872862076,3.201199320322534,0.2703548599751227,155.88392381119965,11.59128307153186
13,23.367273777412855,0.8962032564615443,0.6971804937190172,0.199022762742527,0.017692265115588003,2.91211223965207,2.9298045047676577,0.27035485997480063,155.88392381119937,34.827964631644235
21,810.6622355897297,114.6916275229287,5.149939174709783,109.54168834821891,22.671426382428855,240.81541369668165,263.4868400791105,173.00793319062234,86.39609702158997,90.28518376413595
22,1303.989358011777,184.4870220630818,69.25960374286946,115.22741832021234,163.60950783558008,253.31486879929685,416.9243766348769,92.83629684913245,86.39609702159001,88.813858894986
22c,963.8798992434708,136.3686989815796,21.200354375782627,115.16834460579697,50.08084594649133,253.18500170312493,303.26584764961626,92.83629684913238,86.39609702158995,87.3973129869428
23,963.8798992434708,136.3686989815796,21.200354375782627,115.16834460579697,50.0808459464914,253.18500170312504,303.26584764961643,92.83629684913252,86.39609702159,87.39731298694285
24,797.9296119763525,112.89022952911101,3.3135664473055515,109.57666308180546,7.827520608359919,240.89230182087064,248.7198224292306,92.83629684913238,86.39609702159004,86.58513047604842
31,1419.8551314810038,479.5166505166171,181.2392168459182,298.2774336706989,216.53465048605727,252.4117890805632,468.94643956662054,112.08109940060392,79.38645210584512,91.74379624472245
32,1828.73394676868,617.6041184750144,309.7598772631008,307.8442412119135,325.29289421404064,260.50752390552225,585.8004181195629,98.5159543613041,79.38645210584501,88.98087042900414
32c,1212.191439055218,409.3840038697307,101.58020308363153,307.80380078609915,106.67397775296273,260.47330193939683,367.1472796923596,98.51595436130401,79.38645210584494,84.13304382811617
33,1212.191439055218,409.3840038697307,101.58020308363153,307.80380078609915,106.67397775296274,260.4733019393968,367.1472796923595,98.51595436130403,79.38645210584491,84.13304382811616
34,1129.9694058117336,381.615794912767,83.31390286582673,298.3018920469403,87.49170754762744,252.43248653135296,339.9241940789804,98.51595436130394,79.38645210584512,83.5627821058841
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427909692735397,2.718659777843656,3.0614507471171954,1.6155968640629668,6488.912711720893,14.40038752277739
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,235.05860540135978,2.309144222176274,237.36774962353607,105.34978734238162,6488.912711720895,106.3677468842129
