Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.229169043656573,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,6.622808337198091e-15,-3.9031254799861843e-16,6.232495789199472e-15,-0.0005449318031478215,-2.5636277721722478e-14,4.093590992608645e-13
12,4.548456646639487,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9059829339806988e-06,3.177878026048822,3.177879932031756,2814.346121430579,194.0754856455948,194.07559401859316
13,19.769694242553612,0.9303527768625941,0.731330014120067,0.199022762742527,47.61175600686677,2.9548009320485633,50.56655693891533,851.0322278874411,194.0754856455948,710.4948434726547
21,205.62919225735965,221.97244997112486,0.5542279831863125,221.41822198793855,0.3481970253740224,62.59829790318603,62.94649492856005,188.38590773035583,84.77366722846,85.03236961740174
22,520.9230948940768,562.3256812459733,265.33198853214344,296.99369271382994,75.01338739087468,83.96463256253747,158.97801995341214,84.77366722846035,84.77366722845998,84.77366722846017
22c,289.8243607986587,312.8593888910293,15.914669083138346,296.944719807891,4.499318923946512,83.95078717742129,88.4501061013678,84.77366722846024,84.77366722845996,84.77366722845997
23,289.8243607986587,312.8593888910293,15.914669083138346,296.944719807891,4.499318923946512,83.95078717742138,88.45010610136788,84.77366722846024,84.77366722846004,84.77366722846006
24,257.8006104643791,278.2904143163151,52.223640100842694,226.0667742154724,32.809812367782165,63.91251429669289,96.72232666447506,188.385907730359,84.77366722846004,104.21741404707225
31,1276.7217380398574,85.80856528812012,41.39234647584596,44.41621881227417,270.3238557661778,208.16529798506488,478.4891537512427,121.92596839960314,87.49810261996923,104.10542082870077
32,2031.720325945912,136.55207790523878,88.08628535699519,48.4657925482436,489.16413441242656,227.14441745994503,716.3085518723716,103.67599164093427,87.49810261996925,97.93404889508524
32c,1446.4393681639692,97.2153001396851,48.793974068339566,48.42132607134554,270.9645660836827,226.93601661760962,497.90058270129236,103.67599164093404,87.49810261996925,95.6180538646313
33,1446.4393681639692,97.2153001396851,48.793974068339566,48.42132607134554,270.9645660836827,226.93601661760962,497.90058270129236,103.67599164093404,87.49810261996925,95.6180538646313
34,1132.1142257383162,76.08948336857027,31.646381448627565,44.44310191994271,175.73989782705684,208.29129092791845,384.0311887549753,103.6759916409338,87.49810261996923,94.22664938261534
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,-0.0,0.0,0.0,-0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34280760285620754,2.718791698040548,3.0615993008967557,1.6156752592553876,6489.227579601576,14.401086286915815
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,237.03221529076626,2.3092562710479005,289.9080285007295,106.23433007924834,6489.227579601577,129.91176705417595
