Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,379.5985722815206,315.80732424612796,63.791248035392606,0.0,83.19507693298613,4.790825711959046,8.447595592069106,73.70304524484543,96.37972205022612,12.385740051442705,6.198429622077608,18.584169673520314,33.353277176055116,30.767625313238522,53.93346977181145,84.77366722846025
COMP2,932.048901216558,754.9985879060544,177.0503133105036,0.0,81.00418196090264,13.296764359395485,23.44599756798064,173.99008913395127,237.8193981211289,33.05084073794869,18.09452692125749,51.14536765920618,35.37862322512891,36.68560048729949,51.85412509140123,87.49810261996922
IHX,231.49872036521825,145.0074985713414,86.49122179387685,0.0,62.63857456428868,6.495630388026904,11.453653698282418,70.65390679489792,94.583957939121,26.397306704592754,1.5880563440170947,27.985363048609848,5.674596185365479,113.71718059255198,84.77837454065565,181.18595182048313
MOT1,384.8580209869135,379.0851506721098,5.772870314803732,0.0,98.49999999999999,0.4335518803554728,0.7644759324643688,69.27444377764444,73.3548482194714,1.0391166566646717,2.5891844557920445,3.6283011124567164,71.36079326224697,5.890201666467591,50.00000000000001,53.75137140429827
MOT2,946.2425393061502,932.048901216558,14.19363808959222,0.0,98.5,1.0659651347177341,1.879601328610775,170.32365707510706,173.99008913395127,2.5548548561266,0.0,2.5548548561266,0.0,2.1526264300604105,50.00000000000001,51.85412509140123
MOT3,0.4051870806376452,0.3991092744280805,0.006077806209564699,0.0,98.5,0.00045645305834010087,0.0008048572574859016,0.07293367451477613,0.07450366406879545,0.0010940051177216457,0.0,0.0010940051177216457,0.0,2.152626430060428,50.0,51.85412509140124
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,2.6531868452321633e-05,4.6783270455384416e-05,0.0042393552252829566,0.004330612706326544,6.359032837924425e-05,0.0,6.359032837924425e-05,0.0,2.1526264300604234,50.000000000000014,51.85412509140123
SNK_HX,585.2984883492462,560.8456796946695,24.452808654576774,0.0,95.8221643928139,1.8364454065385978,3.2381783546467773,218.8175045980719,236.68940768791,9.141835621854321,11.555371625951965,20.697207247806286,55.830583747847086,12.883582937205965,103.84896147188105,117.22842855253789
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.00025968099701651176,0.00045789184947071776,0.004330612706326544,3.0615993008967557,0.0006454709614373174,3.056375504444052,3.0570209754054893,99.97888562209319,70596.67754920911,51.85412509140123,43080.17550440765
SRC_HX,52.490705618504606,15.540525007399332,36.950180611105274,0.0,29.606241379846903,2.775018216213588,4.893150588358907,33.998908829915266,47.611754100883836,23.933109815216472,4.068053025492034,28.001162840708506,14.528157450582155,373.0052133105158,179.92025884128668,851.0322041210602
SRC_PUMP,0.3991092744280805,0.31928760298291375,0.07982167144516672,0.0,80.0000459624622,0.005994736389526076,0.010570434356099502,0.07450366406879545,3.17787993203175,0.014900698570040656,3.0827571192056187,3.0976578177756595,99.51896886465205,4165.40086551629,51.85412509140124,2764.731287144944
VAL1,80.40229880762523,48.378548473345575,32.02375033427965,0.0,60.17060356582421,2.4050353492018774,4.24076500298741,24.537591804674992,32.809812367782165,9.773174715283833,0.0,9.773174715283833,0.0,122.22219928585851,84.77366722846006,188.38590773035898
VAL2,314.32514242565287,,314.32514242565287,0.0,,23.606325642234143,41.62470196786608,113.86939394631709,,113.86939394631709,0.0,113.86939394631709,0.0,inf,100.62951682203348,
TOT,1331.5292993471753,560.8478900926776,755.1408840556006,15.540525198897038,42.12058197800464,56.712299490956184,100.0,239.67527388249155,289.9080285007295,135.9253591300081,50.232754618237905,186.15811374824602,26.983918995962213,187.1723664809083,50.0,143.58618324045415
