Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,368.8,368.8,67.07,50.52
e2,power,223.9,223.9,40.72,50.52
e3,power,212.7,212.7,42.74,55.82
e4,power,144.9,144.9,26.35,50.52
e5,power,137.6,137.6,26.89,54.27
