Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,20.924838175527874,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.164519100309501,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,20.924838175527874,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.478925856669547,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,20.924838175527874,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,19.467481302002778,0.9303527768625941,0.731330014120067,0.199022762742527
21,6.640351194901515,8.906424438914257,5.3361660578019245,588.0241001514664,2400.080864483442,584.5705924479028,88.03308368640775,0.38402340029322296,87.64906028611452
22,6.640351194901515,113.78486556204467,38.02704409110271,713.2043978499204,2485.3260428844264,1249.871851939031,188.22375733661303,72.99351370890689,115.23024362770614
22c,6.640351194901515,85.1260547967774,37.727044091102705,455.98913821413345,1784.734318940756,905.6573232629612,136.3869615749131,21.21579125323045,115.17117032168265
23,6.640351194901515,85.1260547967774,37.727044091102705,455.98913821413345,1784.734318940756,905.6573232629612,136.3869615749131,21.21579125323045,115.17117032168265
24,6.640351194901515,4.999999999997783,5.511166057801924,455.98913821413345,1920.2091730587865,641.9394046109687,96.67250809021246,7.416173269438325,89.25633482077414
31,2.96149650368132,84.95936511098688,41.376418373607564,1645.717111897732,5290.493851045564,1420.21874634404,479.56117610762726,181.28065608838375,298.28052001924345
32,2.96149650368132,175.33808450934396,100.26666006840506,1812.3570860882169,5388.18806940788,1828.9079708895947,617.5620901851989,309.7178489732843,307.8442412119147
32c,2.96149650368132,125.21266209501397,100.01666006840506,1068.9817841516915,3562.5110589318197,1212.3892961232675,409.3840038697307,101.58020308363106,307.80380078609966
33,2.96149650368132,125.21266209501397,100.01666006840506,1068.9817841516915,3562.5110589318197,1212.3892961232675,409.3840038697307,101.58020308363106,307.80380078609966
34,2.96149650368132,80.12605479677728,41.52641837360756,1068.9817841516915,3657.1697541827316,1130.2101476706302,381.63480735692593,83.32982902670744,298.3049783302185
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
