Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,544.4,544.4,99.02,50.52
e2,power,307.5,307.5,55.93,50.52
e3,power,292.1,292.1,60.63,57.65
e4,power,236.9,236.9,43.09,50.52
e5,power,225.1,225.1,46.71,57.65
