Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,484.7,484.7,88.15,50.52
e2,power,278.3,278.3,50.62,50.52
e3,power,264.4,264.4,51.4,54.01
e4,power,206.4,206.4,37.54,50.52
e5,power,196.1,196.1,38.12,54.01
