f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,7000,110.871,20.992
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,7500,109.264,19.593
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,5000,154.465,35.301
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,5500,150.779,32.092
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,6000,147.708,29.418
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,6500,145.109,27.155
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,7000,142.882,25.215
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,7500,140.951,23.534
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,5000,141.777,32.992
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,5500,138.333,29.992
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,6000,135.462,27.493
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,6500,133.034,25.378
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,7000,130.952,23.565
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,7500,129.148,21.994
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,5000,130.108,31.238
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,5500,126.847,28.398
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,6000,124.129,26.032
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,6500,121.829,24.029
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,7000,119.858,22.313
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,7500,118.15,20.825
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,5000,119.429,29.916
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,5500,116.306,27.196
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,6000,113.703,24.93
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,6500,111.501,23.012
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,7000,109.613,21.369
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,7500,107.977,19.944
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,5000,109.872,28.992
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,5500,106.845,26.357
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,6000,104.323,24.16
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,6500,102.188,22.302
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,7000,100.359,20.709
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,7500,98.773,19.328
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,5000,151.237,33.782
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,5500,147.71,30.711
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,6000,144.771,28.152
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,6500,142.284,25.986
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,7000,140.152,24.13
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,7500,138.305,22.521
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,5000,140.067,31.96
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,5500,136.731,29.055
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,6000,133.95,26.634
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,6500,131.597,24.585
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,7000,129.58,22.829
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,7500,127.833,21.307
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,5000,129.648,30.562
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,5500,126.457,27.783
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,6000,123.798,25.468
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,6500,121.548,23.509
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,7000,119.62,21.83
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,7500,117.948,20.374
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,5000,120.01,29.52
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,5500,116.928,26.837
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,6000,114.36,24.6
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,6500,112.187,22.708
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,7000,110.324,21.086
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,7500,108.71,19.68
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,5000,111.333,28.859
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,5500,108.32,26.236
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,6000,105.81,24.049
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,6500,103.685,22.2
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,7000,101.864,20.614
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,7500,100.286,19.24
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,5000,150.935,32.987
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,5500,147.492,29.988
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,6000,144.622,27.489
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,6500,142.193,25.375
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,7000,140.112,23.562
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,7500,138.308,21.991
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,5000,140.672,31.388
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,5500,137.395,28.535
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,6000,134.664,26.157
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,6500,132.354,24.145
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,7000,130.373,22.42
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,7500,128.656,20.926
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,5000,131.047,30.193
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,5500,127.895,27.448
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,6000,125.268,25.161
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,6500,123.045,23.226
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,7000,121.14,21.567
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,7500,119.489,20.129
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,5000,122.103,29.359
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,5500,119.038,26.69
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,6000,116.483,24.465
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,6500,114.322,22.584
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,7000,112.469,20.97
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,7500,110.864,19.572
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,5000,152.938,38.415
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,5500,148.927,34.922
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,6000,145.585,32.012
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,6500,142.757,29.55
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,7000,140.333,27.439
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,7500,138.232,25.61
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,5000,140.199,35.472
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,5500,136.495,32.247
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,6000,133.409,29.56
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,6500,130.798,27.286
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,7000,128.56,25.337
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,7500,126.62,23.648
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,5000,128.537,33.23
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,5500,125.068,30.209
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,6000,122.177,27.692
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,6500,119.731,25.561
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,7000,117.634,23.736
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,7500,115.817,22.153
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,5000,117.809,31.492
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,5500,114.521,28.629
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,6000,111.781,26.243
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,6500,109.463,24.225
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,7000,107.475,22.494
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,7500,105.753,20.995
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,5000,108.018,30.166
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,5500,104.869,27.423
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,6000,102.244,25.138
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,6500,100.023,23.204
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,7000,98.12,21.547
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,7500,96.47,20.11
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,5000,150.624,36.705
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,5500,146.792,33.368
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,6000,143.599,30.588
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,6500,140.896,28.235
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,7000,138.58,26.218
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,7500,136.573,24.47
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,5000,139.214,34.342
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,5500,135.629,31.22
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,6000,132.641,28.618
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,6500,130.113,26.417
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,7000,127.946,24.53
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,7500,126.068,22.894
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,5000,128.566,32.494
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,5500,125.174,29.54
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,6000,122.347,27.078
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,6500,119.954,24.995
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,7000,117.904,23.21
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,7500,116.127,21.662
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,5000,118.62,31.046
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,5500,115.378,28.223
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,6000,112.677,25.871
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,6500,110.392,23.881
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,7000,108.433,22.175
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,7500,106.735,20.697
R290,R600,R290/R600,0.4,60.0,100.0,3.141,0.39,V_OUT,5000,109.418,29.95
R290,R600,R290/R600,0.4,60.0,100.0,3.141,0.39,V_OUT,5500,106.291,27.227
R290,R600,R290/R600,0.4,60.0,100.0,3.141,0.39,V_OUT,6000,103.686,24.958
R290,R600,R290/R600,0.4,60.0,100.0,3.141,0.39,V_OUT,6500,101.481,23.039
R290,R600,R290/R600,0.4,60.0,100.0,3.141,0.39,V_OUT,7000,99.591,21.393
R290,R600,R290/R600,0.4,60.0,100.0,3.141,0.39,V_OUT,7500,97.953,19.967
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,V_OUT,5000,151.216,35.876
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,V_OUT,5500,147.47,32.615
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,V_OUT,6000,144.349,29.897
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,V_OUT,6500,141.708,27.597
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,V_OUT,7000,139.444,25.626
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,V_OUT,7500,137.482,23.917
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,V_OUT,5000,140.437,33.738
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,V_OUT,5500,136.915,30.671
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,V_OUT,6000,133.979,28.115
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,V_OUT,6500,131.496,25.952
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,V_OUT,7000,129.367,24.098
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,V_OUT,7500,127.522,22.492
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,V_OUT,5000,130.303,32.087
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,V_OUT,5500,126.953,29.17
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,V_OUT,6000,124.161,26.739
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,V_OUT,6500,121.799,24.682
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,V_OUT,7000,119.775,22.919
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,V_OUT,7500,118.02,21.391
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,V_OUT,5000,120.754,30.816
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,V_OUT,5500,117.537,28.015
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,V_OUT,6000,114.855,25.68
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,V_OUT,6500,112.587,23.705
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,V_OUT,7000,110.642,22.012
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,V_OUT,7500,108.957,20.544
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,V_OUT,5000,111.835,29.897
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,V_OUT,5500,108.714,27.179
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,V_OUT,6000,106.113,24.914
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,V_OUT,6500,103.912,22.997
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,V_OUT,7000,102.026,21.355
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,V_OUT,7500,100.391,19.931
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,V_OUT,5000,156.544,37.32
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,V_OUT,5500,152.647,33.927
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,V_OUT,6000,149.4,31.1
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,V_OUT,6500,146.653,28.708
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,V_OUT,7000,144.298,26.657
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,V_OUT,7500,142.257,24.88
R290,R600a,R290/R600a,0.3,30.0,100.0,2.276,0.459,V_OUT,5000,143.576,34.867
R290,R600a,R290/R600a,0.3,30.0,100.0,2.276,0.459,V_OUT,5500,139.935,31.698
R290,R600a,R290/R600a,0.3,30.0,100.0,2.276,0.459,V_OUT,6000,136.902,29.056
R290,R600a,R290/R600a,0.3,30.0,100.0,2.276,0.459,V_OUT,6500,134.335,26.821
R290,R600a,R290/R600a,0.3,30.0,100.0,2.276,0.459,V_OUT,7000,132.135,24.905
R290,R600a,R290/R600a,0.3,30.0,100.0,2.276,0.459,V_OUT,7500,130.228,23.245
R290,R600a,R290/R600a,0.3,40.0,100.0,2.515,0.442,V_OUT,5000,131.57,32.968
