f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R1270,R600,R1270/R600,0.3,60.0,100.0,3.161,0.392,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.3,60.0,100.0,3.161,0.392,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.3,60.0,100.0,3.161,0.392,V_OUT,SNK_HX,179819.7,159.39
R1270,R600,R1270/R600,0.3,60.0,100.0,3.161,0.392,V_OUT,SRC_HX,125280.3,111.04
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,COMP1,268429.7,237.93
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,COMP2,417630.3,370.17
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,IHX,170007.0,150.69
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,SNK_HX,175773.8,155.8
R1270,R600,R1270/R600,0.4,20.0,100.0,2.167,0.494,V_OUT,SRC_HX,110151.7,97.63
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,COMP1,235718.5,208.93
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,COMP2,364251.5,322.86
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,IHX,180599.6,160.08
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,SNK_HX,177001.5,156.89
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,V_OUT,SRC_HX,113824.0,100.89
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,COMP1,210038.7,186.17
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,COMP2,319967.0,283.61
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,IHX,191254.1,169.52
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,SNK_HX,178246.2,157.99
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,V_OUT,SRC_HX,117543.5,104.19
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,COMP1,189802.3,168.23
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,COMP2,282715.3,250.59
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,IHX,202769.8,179.73
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,SNK_HX,179441.0,159.05
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,V_OUT,SRC_HX,121403.0,107.61
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,COMP1,174037.6,154.26
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,COMP2,251016.0,222.49
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,IHX,217678.4,192.94
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,SNK_HX,180540.2,160.02
R1270,R600,R1270/R600,0.4,60.0,100.0,3.079,0.381,V_OUT,SRC_HX,125592.5,111.32
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,COMP1,298212.6,264.33
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,COMP2,348596.2,308.98
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,IHX,172159.6,152.6
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,SNK_HX,177418.3,157.26
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,V_OUT,SRC_HX,110414.5,97.87
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,COMP1,258005.3,228.69
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,COMP2,313315.9,277.71
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,IHX,182756.0,161.99
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,SNK_HX,178450.3,158.17
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,V_OUT,SRC_HX,114002.7,101.05
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,COMP1,227101.3,201.29
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,COMP2,282715.3,250.59
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,IHX,193978.0,171.94
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,SNK_HX,179441.0,159.05
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,V_OUT,SRC_HX,117687.6,104.31
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,COMP1,203065.6,179.99
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,COMP2,255963.8,226.88
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,IHX,207210.6,183.66
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,SNK_HX,180365.0,159.87
R1270,R600,R1270/R600,0.5,50.0,100.0,2.716,0.407,V_OUT,SRC_HX,121565.6,107.75
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,COMP1,234074.0,207.48
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,COMP2,451092.3,399.83
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,IHX,190366.0,168.73
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,SNK_HX,179765.3,159.34
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,V_OUT,SRC_HX,107623.0,95.39
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,COMP1,210178.1,186.29
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,COMP2,381359.7,338.02
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,IHX,202407.2,179.41
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,SNK_HX,181015.3,160.45
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,V_OUT,SRC_HX,111878.5,99.17
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,COMP1,190783.3,169.1
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,COMP2,326005.4,288.96
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,IHX,213894.0,189.59
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,SNK_HX,182324.1,161.61
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,V_OUT,SRC_HX,116056.8,102.87
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,COMP1,175130.9,155.23
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,COMP2,281098.7,249.16
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,IHX,225448.8,199.83
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,SNK_HX,183584.0,162.72
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,V_OUT,SRC_HX,120259.9,106.59
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,COMP1,162808.6,144.31
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,COMP2,244029.1,216.3
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,IHX,238852.7,211.71
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,SNK_HX,184724.8,163.73
R1270,R600a,R1270/R600a,0.3,60.0,100.0,3.078,0.381,V_OUT,SRC_HX,124678.9,110.51
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,COMP1,261277.9,231.59
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,COMP2,372682.4,330.33
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,IHX,188904.8,167.44
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,SNK_HX,181201.6,160.61
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,V_OUT,SRC_HX,108814.5,96.45
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,COMP1,230700.0,204.48
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,COMP2,326005.4,288.96
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,IHX,201090.8,178.24
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,SNK_HX,182324.1,161.61
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,V_OUT,SRC_HX,112747.5,99.94
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,COMP1,206520.3,183.05
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,COMP2,286983.4,254.37
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,IHX,213179.3,188.95
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,SNK_HX,183410.1,162.57
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,V_OUT,SRC_HX,116692.1,103.43
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,COMP1,187351.5,166.06
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,COMP2,253937.7,225.08
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,IHX,226037.7,200.35
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,SNK_HX,184413.8,163.46
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,V_OUT,SRC_HX,120745.2,107.02
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,COMP1,172351.7,152.77
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,COMP2,225646.0,200.0
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,IHX,242305.9,214.77
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,SNK_HX,185306.6,164.25
R1270,R600a,R1270/R600a,0.4,60.0,100.0,3.014,0.373,V_OUT,SRC_HX,125100.3,110.88
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,COMP1,292279.4,259.07
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,COMP2,312241.8,276.76
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,IHX,190048.4,168.45
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,SNK_HX,182692.9,161.93
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,V_OUT,SRC_HX,109431.1,97.0
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,COMP1,253838.4,224.99
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,COMP2,281098.7,249.16
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,IHX,202306.0,179.32
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,SNK_HX,183584.0,162.72
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,V_OUT,SRC_HX,113195.2,100.33
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,COMP1,224163.2,198.69
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,COMP2,253937.7,225.08
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,IHX,215101.8,190.66
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,SNK_HX,184413.8,163.46
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,V_OUT,SRC_HX,117035.4,103.74
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,COMP1,200997.7,178.16
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,COMP2,230072.8,203.93
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,IHX,229869.5,203.75
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,SNK_HX,185166.4,164.13
R1270,R600a,R1270/R600a,0.5,50.0,100.0,2.666,0.399,V_OUT,SRC_HX,121050.0,107.29
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,COMP1,281022.0,249.09
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,COMP2,508298.0,450.54
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,IHX,191578.3,169.81
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,SNK_HX,174749.5,154.89
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,SRC_HX,109843.1,97.36
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,COMP1,248677.3,220.42
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,COMP2,427601.9,379.01
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,IHX,202966.1,179.9
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,SNK_HX,175576.8,155.63
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,V_OUT,SRC_HX,113721.6,100.8
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,COMP1,222765.8,197.45
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,COMP2,364251.5,322.86
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,IHX,213104.9,188.89
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,SNK_HX,177001.5,156.89
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,V_OUT,SRC_HX,117563.5,104.2
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,COMP1,201929.1,178.98
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,COMP2,313315.9,277.71
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,IHX,222301.1,197.04
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,SNK_HX,178450.3,158.17
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,V_OUT,SRC_HX,121442.4,107.64
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,COMP1,185305.3,164.25
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,COMP2,271592.5,240.73
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,IHX,231533.0,205.22
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,SNK_HX,179819.7,159.39
R290,R600,R290/R600,0.3,60.0,100.0,3.212,0.399,V_OUT,SRC_HX,125495.2,111.23
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,COMP1,313055.8,277.48
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,COMP2,417630.3,370.17
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,IHX,192044.0,170.22
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,SNK_HX,175773.8,155.8
R290,R600,R290/R600,0.4,20.0,100.0,2.173,0.495,V_OUT,SRC_HX,110672.3,98.1
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,COMP1,272590.5,241.62
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,COMP2,364251.5,322.86
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,IHX,203126.0,180.04
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,SNK_HX,177001.5,156.89
R290,R600,R290/R600,0.4,30.0,100.0,2.362,0.477,V_OUT,SRC_HX,114345.7,101.35
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,COMP1,240897.4,213.52
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,COMP2,319967.0,283.61
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,IHX,213281.7,189.05
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,SNK_HX,178246.2,157.99
R290,R600,R290/R600,0.4,40.0,100.0,2.583,0.455,V_OUT,SRC_HX,118044.1,104.63
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,COMP1,215803.0,191.28
R290,R600,R290/R600,0.4,50.0,100.0,2.84,0.426,V_OUT,COMP2,282715.3,250.59
