Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,480.3,480.3,87.36,50.52
e2,power,236.5,236.5,43.02,50.52
e3,power,224.7,224.7,45.69,56.49
e4,power,243.8,243.8,44.34,50.52
e5,power,231.6,231.6,47.09,56.49
