Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,522.9,522.9,95.11,50.52
e2,power,235,235,42.75,50.52
e3,power,223.3,223.3,44.05,54.81
e4,power,287.9,287.9,52.36,50.52
e5,power,273.5,273.5,53.96,54.81
