Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,665.3,665.3,121,50.52
e2,power,297.4,297.4,54.1,50.52
e3,power,282.5,282.5,56.21,55.26
e4,power,367.9,367.9,66.91,50.52
e5,power,349.5,349.5,69.53,55.26
