Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,622.7,622.7,113.3,50.52
e2,power,174.5,174.5,31.75,50.52
e3,power,165.8,165.8,33.8,56.63
e4,power,448.2,448.2,81.52,50.52
e5,power,425.8,425.8,86.79,56.63
