Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,580.2,580.2,105.5,50.52
e2,power,185.2,185.2,33.68,50.52
e3,power,175.9,175.9,35.79,56.51
e4,power,395,395,71.84,50.52
e5,power,375.2,375.2,76.34,56.51
