Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,629.5,629.5,114.5,50.52
e2,power,181.3,181.3,32.98,50.52
e3,power,172.3,172.3,35.05,56.52
e4,power,448.2,448.2,81.52,50.52
e5,power,425.8,425.8,86.63,56.52
