Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,510.1,510.1,92.78,50.52
e2,power,323.8,323.8,58.89,50.52
e3,power,307.6,307.6,59.72,53.94
e4,power,186.3,186.3,33.88,50.52
e5,power,177,177,34.36,53.94
