Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,49.57283297554948,25.000000000024272,3.0000000000000004,105.1040826430525,367.1483541315811,18.605785631281666,0.37532221812819305,0.17629945538566608,0.199022762742527
12,49.57283297554948,25.001175819473076,3.1500000000000004,105.12288641079195,367.16096772974134,19.354637379089464,0.39042830956696867,0.17638002714527828,0.21404828242169036
13,49.57283297554948,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,9.866122167892007,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,1.1482672331505839,19.269498405633897,7.106851331508352,1635.5663262513417,5975.226172496897,308.5177152707319,268.68111042777866,0.0025851207684381735,268.6785253070102
22,1.1482672331505839,204.07618953742735,44.105619275396585,2028.908844395186,6197.974604374945,685.1996794619704,596.724925766573,297.9994755817526,298.72545018482043
22c,1.1482672331505839,77.6050456639814,43.80561927539658,732.0381195841314,2701.9794365451617,372.84832368617197,324.7051844048193,26.028633605136537,298.67655079968273
23,1.1482672331505839,77.6050456639814,43.80561927539658,732.0381195841314,2701.9794365451617,372.84832368617197,324.7051844048193,26.028633605136537,298.67655079968273
24,1.1482672331505839,15.000000000012847,7.281851331508352,732.0381195841314,2829.1642477952255,330.0360670287983,287.42095698686313,15.563937759055523,271.8570192278076
31,14.666558304296704,76.99398176241965,11.354860276958997,659.4787778836272,2386.7475364116613,1434.0118688374093,97.77425890144264,52.85710484994168,44.91715405150096
32,14.666558304296704,130.29972088488375,31.241131664456375,708.0484002787186,2418.1566859911713,2011.3173796804488,137.13628909730068,88.67049654905708,48.4657925482436
32c,14.666558304296704,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1425.8138675683942,97.21530013968504,48.79397406833951,48.42132607134554
33,14.666558304296704,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1425.8138675683942,97.21530013968504,48.79397406833951,48.42132607134554
34,14.666558304296704,72.60504566398112,11.504860276958997,557.9447896066011,2091.8168610386538,1212.9126107990994,82.69919811001368,37.75518723790889,44.94401087210479
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
