Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,18.605785631281666,0.37532221812819305,0.17629945538566608,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,19.354637379089464,0.39042830956696867,0.17638002714527828,0.21404828242169036,0.02395453038797476,4.467188869672964,4.491143400060938,0.7610128968424916,116.94356468429753,64.45689520890167
13,9.866122167892007,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-2.157662397619668e-11,4.153606188642199,4.153606188620622,0.7610128968424861,116.94356468429575,116.94356477703924
21,308.5177152707319,268.68111042777866,0.0025851207684381735,268.6785253070102,0.0056412177255243945,99.69961888670193,99.70526010442745,527.8937890701202,89.76666062609213,89.77087607516911
22,685.1996794619704,596.724925766573,297.9994755817526,298.72545018482043,110.57986160221563,110.84925191231103,221.42911351452668,89.76666062608851,89.76666062609198,89.76666062609024
22c,372.84832368617197,324.7051844048193,26.028633605136537,298.67655079968273,9.658549553256481,110.83110662118159,120.48965617443807,89.7666606260893,89.76666062609227,89.76666062609203
23,372.84832368617197,324.7051844048193,26.028633605136537,298.67655079968273,9.658549553256499,110.83110662118176,120.48965617443827,89.76666062608948,89.76666062609242,89.76666062609218
24,330.0360670287983,287.42095698686313,15.563937759055523,271.8570192278076,33.963427409710384,100.87907538466762,134.842502794378,527.8937890631589,89.7666606260921,113.49138630035776
31,1434.0118688374093,97.77425890144264,52.85710484994168,44.91715405150096,367.8692165071741,226.85347694014442,594.7226934473185,131.81333911457324,95.65385877687669,115.20179976874478
32,2011.3173796804488,137.13628909730068,88.67049654905708,48.4657925482436,548.7442652390772,244.7758275072952,793.5200927463725,117.20877859704042,95.65385877687669,109.59098261266126
32c,1425.8138675683942,97.21530013968504,48.79397406833951,48.42132607134554,301.96530402208845,244.55125016920204,546.5165541912904,117.20877859704049,95.65385877687667,106.47263110221013
33,1425.8138675683942,97.21530013968504,48.79397406833951,48.42132607134554,301.96530402208845,244.55125016920204,546.5165541912904,117.20877859704049,95.65385877687667,106.47263110221013
34,1212.9126107990994,82.69919811001368,37.75518723790889,44.94401087210479,233.65091305615724,226.98911694811449,460.64003000427175,117.20877859704002,95.65385877687669,105.49446246236565
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.46729603898662947,3.7061038925002925,4.173399931486922,2.202397620846894,8845.749973936756,19.630750668628558
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,271.71097727686583,3.1478482375385317,274.8588255144044,121.77683784787277,8845.749973936756,123.16801261998111
