Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,554.4,554.4,100.8,50.52
e2,power,258,258,46.92,50.52
e3,power,245.1,245.1,49.82,56.47
e4,power,296.4,296.4,53.91,50.52
e5,power,281.6,281.6,55.74,54.99
