Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,543.7,543.7,98.88,50.52
e2,power,163.6,163.6,29.76,50.52
e3,power,155.4,155.4,32.77,58.56
e4,power,380,380,69.12,50.52
e5,power,361,361,73.86,56.83
