Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.810195042981963,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,1.803446442419195e-15,-1.4051251727950264e-14,-1.2247805285531069e-14,-0.00013046546774195155,-8.114276951337181e-13,-7.0728278260431e-13
12,5.17334809486993,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9047314225861811e-06,3.175791367670311,3.1757932724017337,2472.7750205612774,170.52096420071538,170.52105942071736
13,22.48576121340839,0.9303527768625941,0.731330014120067,0.199022762742527,52.538127402861384,2.9528607505591826,55.49098815342057,825.655265637856,170.52096420071615,685.5077410836598
21,284.12916715887076,221.97244997112486,0.5542279831863125,221.41822198793855,0.5684613127661233,69.39243751026001,69.96089882302613,222.58362976907338,68.01105948138321,68.39700126784192
22,923.8131880600665,721.7177972955823,419.9115346575668,301.8062626380154,131.60021188387063,94.58603737435155,226.18624925822218,68.01105948138327,68.01105948138326,68.01105948138327
22c,443.7860925293855,346.70247763327694,44.94498613500875,301.7574914982682,14.085751903215076,94.57075250648091,108.656504409696,68.01105948138334,68.01105948138319,68.0110594813832
23,443.7860925293855,346.70247763327694,44.94498613500875,301.7574914982682,14.085751903215076,94.57075250648087,108.65650440969594,68.01105948138334,68.01105948138314,68.01105948138317
24,344.48373089464684,269.1237175207801,43.05694330530765,226.0667742154724,44.16270426173044,70.84929308007787,115.0119973418083,222.58362976907972,68.01105948138309,92.74103295508534
31,1626.8316776521558,113.13538082131028,67.33055305420655,45.80482776710374,335.19239986165496,178.71969961009344,513.9120994717483,96.16904492689366,75.37277296113255,87.74931231385676
32,1983.7599926438952,137.95738385777514,89.49159130953153,48.4657925482436,421.65957577108856,189.10216035803884,610.7617361291274,91.0192093741059,75.37277296113254,85.52246160964971
32c,1397.9086707587405,97.2153001396851,48.793974068339566,48.42132607134554,229.90368262286353,188.92866258976105,418.8323452126246,91.01920937410588,75.37277296113255,83.2259793134204
33,1397.9086707587405,97.2153001396851,48.793974068339566,48.42132607134554,229.90368262286353,188.92866258976105,418.8323452126246,91.01920937410588,75.37277296113255,83.2259793134204
34,1289.7911985837254,89.69644520466757,43.864806524235874,45.8316386804317,206.67881126749188,178.8243095084345,385.5031207759264,91.01920937410596,75.37277296113257,83.02444638567896
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427246854910176,2.718134084142194,3.0608587696332115,1.615284464143541,6487.657982986651,14.397602991560563
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,205.24281681423125,2.3086977144582956,263.0425026821101,91.98679226404346,6487.657982986652,117.87295615961098
