Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,519.5329512439716,434.34841338017424,85.18453786379744,0.0,83.60363136547329,7.730390151660843,15.742971104719302,99.34569998645038,118.64562553141705,16.289087192329344,6.12292656637412,22.412013758703463,27.31984119006864,19.42703664838936,53.116992306143366,75.87714652090801
COMP2,546.7121530619187,454.01007824861927,92.7020748132994,0.0,83.04371426643587,8.412597217127287,17.132288578788334,104.4795905333203,122.30174797830645,17.715857904087606,3.482288077127619,21.198145981215227,16.42732378677576,17.058027653068148,53.08480581405865,74.8280917084578
IHX,359.43150959561075,261.0793301549533,98.35217944065744,0.0,72.63673973622637,8.925337137569402,18.176485520131852,98.1812309510815,114.94883668470706,26.865585755321096,1.5537347597163949,28.41932051503749,5.46717772120649,61.183196715354924,75.87694296407683,122.30088223938563
MOT1,527.441271098217,519.5296520317437,7.911619066473271,0.0,98.5,0.717969524151747,1.4621478671890347,94.93942879767906,99.34108992772794,1.4240914319651887,3.177831090322429,4.601922522287618,69.05442399196951,4.636283560783855,49.99999999999999,53.114864751666936
MOT2,555.0377188445875,546.7121530619187,8.325565782668768,0.0,98.50000000000001,0.7555346703441989,1.5386494407771762,99.90678939202574,104.4795905333203,1.498601840880378,3.2849386422359013,4.78354048311628,68.67170151126012,4.577067453695549,50.0,53.08480581405865
MOT3,0.5188532535692073,0.5110704547656691,0.007782798803538128,0.0,98.5,0.0007062792465861113,0.0014383405691987244,0.09339358564245731,0.09459748877390103,0.001400903784636863,0.0,0.001400903784636863,0.0,1.2890640434908154,50.0,51.41576854999534
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,3.205968155014878e-05,6.528967236693207e-05,0.004239355225282955,0.004294003229167926,6.359032837924423e-05,0.0,6.359032837924423e-05,0.0,1.2890640434908067,50.0,51.41576854999533
SNK_HX,622.4633441994087,560.8456796946695,61.617664504739224,0.0,90.10099709823238,5.591725902386009,11.387572629547092,208.57327947121126,221.3186627853099,20.64667498716709,3.2138894232656514,23.86056441043274,13.469461023564127,17.768670057623925,93.0770022287065,109.61554765425264
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.0003137845374114996,0.0006390234915265736,0.004294003229167926,3.061204375700299,0.0006400143768794858,3.056375504444052,3.0570155188209314,99.97906407825086,71190.22062457756,51.41576854999533,43074.618458856494
SRC_HX,42.941066026869926,-4.31192554826626e-09,42.94106603118186,0.0,-1.004149628136413e-08,3.8968479758618493,7.935946812502942,28.682487589026895,-7.818993919856703e-12,28.682487591907044,4.987862836688411,33.670350428595455,14.813813260619742,-99.728521382233,185.541683074032,0.5037059965910232
SRC_PUMP,0.5110704547656691,0.41222835196752367,0.09884210279814545,0.0,80.65978929588769,0.00896979706882887,0.018267028351658308,0.09459748877390103,3.2004626237184,0.018295353649671456,3.0905754788604853,3.108870832510157,99.41151129669483,3283.2426898433605,51.41576854999534,2156.613904002829
VAL1,70.93015360901485,19.553459970547244,51.3766936384676,0.0,27.567203756995816,4.6623706189817335,9.494936800615694,19.375119569310634,27.32246138244584,14.033940879477202,0.0,14.033940879477202,0.0,411.5436679632582,75.87714652090958,388.1447384589166
VAL2,92.57385128608813,,92.57385128608813,0.0,,8.40096109258142,17.108591563643873,29.068000212636992,,29.068000212636992,0.0,29.068000212636992,0.0,inf,87.2216548337953,
TOT,1101.9435784298144,560.8478900926776,541.0956883371367,0.0,50.896243788801165,49.103756211198856,100.00000000000006,191.99996218222816,223.9703845612634,94.27919335555526,31.970422379035064,126.24961573459032,25.323183910710068,129.19425138633449,48.399322680742536,110.92846529418425
