Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,24.32386219330327,0.8962032564615443,0.6971804937190172,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,24.73609054527079,0.9113916500029606,0.6973433675812702,0.21404828242169036,0.034320397815625285,3.166142225902775,3.2004626237184,0.503705996591022,151.38754811922797,35.940093033306816
13,5.401678933335903,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-7.818993919856703e-12,2.943888948352162,2.943888948344343,0.5037059965910232,151.38754811923573,151.38754823967975
21,342.89926248714784,268.68111042777866,0.0025851207684381735,268.6785253070102,0.004610058722452626,93.66468208862892,93.66929214735137,388.144738464024,75.87714652091495,75.88015100990175
22,777.244376655094,609.0152561971885,309.8999600281457,299.11529616904284,108.03498791779,104.27531970225597,212.310307620046,75.87714652090817,75.8771465209141,75.87714652091107
22c,417.8826105448624,327.43483615355063,28.36842296347802,299.06641319007264,9.889585761249219,104.25827848662732,114.14786424787654,75.87714652090686,75.87714652091475,75.87714652091407
23,417.8826105448624,327.43483615355063,28.36842296347802,299.06641319007264,9.889585761249192,104.25827848662765,114.14786424787684,75.87714652090666,75.87714652091499,75.87714652091427
24,366.5059169063948,287.1782692634173,15.321250035609701,271.8570192278076,27.32246138244584,94.7727446785662,122.09520606101204,388.14473845891666,75.87714652091522,92.53693720205266
31,1335.0878143353862,468.4889392571359,170.9168373963011,297.5721018608348,190.53082825663586,228.4388016570134,418.96962991364927,108.65942846701333,74.82809170846389,87.17063514786575
32,1789.0978925840054,627.8033286829935,319.95908747108,307.8442412119135,304.9469068824051,236.3244710095507,541.2713778919557,92.90023064773452,74.82809170846367,84.0385320159241
32c,1166.6520789519002,409.3840038697307,101.58020308363153,307.80380078609915,96.81415513363046,236.29342588686083,333.10758102049124,92.90023064773452,74.82809170846386,79.31232051626768
33,1166.6520789519002,409.3840038697307,101.58020308363153,307.80380078609915,96.81415513363045,236.29342588686077,333.10758102049124,92.9002306477345,74.82809170846384,79.31232051626766
34,1074.078227665812,376.8993800672455,79.3028048712978,297.59657519594765,75.58199157192878,228.45758923592547,304.03958080785424,92.90023064773453,74.82809170846387,78.63062199559849
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427633830395035,2.7184409926607955,3.061204375700299,1.6154668482889383,6488.39051399473,14.399228646097377
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,221.66142616834938,2.308958392913997,223.9703845612634,99.34536993007083,6488.390513994732,100.36420369808364
