Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,492.6,492.6,78.33,44.17
e2,power,229.4,229.4,36.48,44.17
e3,power,217.9,217.9,37.42,47.69
e4,power,263.2,263.2,41.85,44.17
e5,power,250.1,250.1,42.93,47.69
