Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,215.5,179.7,35.77,0,83.4,7.137,13.8,42.56,51.99,7.063,5.332,12.4,43.02,22.16,54.86,80.35
COMP2,250.1,211.4,38.7,0,84.52,7.723,14.93,49.38,60.42,7.643,6.597,14.24,46.33,22.34,54.86,79.4
IHX,125.5,101.2,24.31,0,80.63,4.851,9.376,61.82,69.28,11.98,4.676,16.65,28.08,39,136.9,190.3
MOT1,226.8,215.5,11.34,0,95,2.263,4.375,41.26,42.56,2.063,0,2.063,0,3.15,50.52,54.86
MOT2,263.2,250.1,13.16,0,95,2.626,5.077,47.88,49.38,2.394,0,2.394,0,3.15,50.52,54.86
SNK_HX,253.7,241.9,11.79,0,95.35,2.352,4.547,106.7,111.8,4.959,3.69,8.649,42.66,9.826,116.9,128.4
SRC_HX,22.29,9.549e-07,22.29,0,4.284e-06,4.448,8.598,25.89,30.79,25.89,2.342,28.23,8.293,inf,322.7,8.957e+09
VAL1,54.28,11.23,43.05,0,20.69,8.59,16.6,20.96,25.89,16.62,0,16.62,0,497,107.3,640.5
VAL2,58.84,,58.84,0,,11.74,22.7,22.97,,22.97,0,22.97,0,inf,108.4,
TOT,501.1,241.9,259.2,0,48.27,51.73,100,89.14,111.8,46.11,22.64,68.75,32.93,159.8,49.41,128.4
