Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,498.8,498.8,90.72,50.52
e2,power,281.2,281.2,51.15,50.52
e3,power,267.2,267.2,52.21,54.29
e4,power,217.5,217.5,39.56,50.52
e5,power,206.6,206.6,40.38,54.29
