Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,267.2,224.6,42.6,0,84.05,8.359,15.91,52.21,60.52,8.326,5.091,13.42,37.95,15.9,54.29,74.85
COMP2,206.6,174.7,31.93,0,84.55,6.266,11.92,40.38,48.48,6.241,5.689,11.93,47.69,20.05,54.29,77.08
IHX,150.8,123,27.76,0,81.59,5.447,10.37,69.23,75.43,12.75,4.104,16.85,24.35,33.54,127.5,170.3
MOT1,281.2,267.2,14.06,0,95,2.759,5.251,51.15,52.21,2.558,0,2.558,0,2.072,50.52,54.29
MOT2,217.5,206.6,10.88,0,95,2.134,4.061,39.56,40.38,1.978,0,1.978,0,2.072,50.52,54.29
SNK_HX,253.7,241.9,11.82,0,95.34,2.32,4.415,107,111.6,4.988,3.715,8.704,42.69,9.402,117.2,128.2
SRC_HX,22,1e-06,22,0,4.548e-06,4.316,8.214,31.92,35.91,31.92,2.329,34.25,6.802,inf,403.1,9.97e+09
VAL1,73.79,11.07,62.72,0,15.01,12.31,23.42,27.19,31.92,23.11,0,23.11,0,682.2,102.4,800.6
VAL2,44.02,,44.02,0,,8.637,16.44,16.87,,16.87,0,16.87,0,inf,106.5,
TOT,509.7,241.9,267.8,0,47.46,52.54,100,90.72,111.6,47.67,20.93,68.59,30.51,159.3,49.44,128.2
