Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,18.623405407151342,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,3.706481592846653,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,18.623405407151342,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,3.9863081051151465,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,18.623405407151342,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,17.326336935181104,0.9303527768625941,0.731330014120067,0.199022762742527
21,3.3071420960102045,8.906424438914257,5.3361660578019245,588.0241001514664,2400.080864483442,291.13791690090824,88.03308368640775,0.38402340029322296,87.64906028611452
22,3.3071420960102045,80.1524377202116,21.494988539712473,678.291942487139,2467.412958177922,524.3887938544334,158.56252275554337,46.60076569580735,111.961757059736
22c,3.3071420960102045,55.0630273983889,21.194988539712472,352.07184772822376,1494.2782805601314,388.9756647404774,117.61685874028353,5.714669087631104,111.90218965265242
23,3.3071420960102045,55.0630273983889,21.194988539712472,352.07184772822376,1494.2782805601314,388.9756647404774,117.61685874028353,5.714669087631104,111.90218965265242
24,3.3071420960102045,4.999999999997783,5.511166057801924,352.07184772822376,1546.6075534797433,338.2430256807443,102.27653238389931,13.020197563125171,89.25633482077414
31,15.015767114957473,54.166047661000846,6.709602614397346,629.7930141882799,2360.981766157211,1135.8186132072262,75.6417307561874,31.5569875530781,44.084743203109305
32,15.015767114957473,129.5012714844912,31.241131664456415,704.5575694102455,2409.4955943637874,2044.9140945836416,136.18445723939513,87.71866469115153,48.4657925482436
32c,15.015767114957473,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1459.7623069082042,97.2153001396851,48.793974068339566,48.42132607134554
33,15.015767114957473,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1459.7623069082042,97.2153001396851,48.793974068339566,48.42132607134554
34,15.015767114957473,50.06302739838867,6.859602614397345,557.9447896066011,2136.1793189092955,1046.51403250572,69.69434358523507,25.582699724901467,44.1116438603336
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
